# Input data: bootstrap_h_values.csv
# Point estimate cumulative effects for all countries
iteration,approach,iso3,year,temp,h_T,h_T_trend_1961,h_T_delta,h_T_delta_cum
-1,method4,TZA,1976,22.4,0.06848346,0.06847947,3.989999999995386e-06,0.007742120000000005
-1,method4,TZA,1977,22.6,0.06787567,0.06847947,-0.0006038000000000016,0.0071383200000000036
-1,method4,TZA,1978,22.4,0.06850314,0.06847947,2.367000000000341e-05,0.007161990000000007
-1,method4,TZA,1979,22.4,0.06851694,0.06847947,3.746999999999778e-05,0.007199460000000005
-1,method4,TZA,1980,22.5,0.06813497,0.06847947,-0.0003444999999999976,0.006854960000000007
-1,method4,TZA,1981,22.4,0.068552,0.06847947,7.25300000000012e-05,0.006927490000000008
-1,method4,TZA,1982,22.5,0.06814415,0.06847947,-0.00033532000000000006,0.006592170000000008
-1,method4,TZA,1983,23.0,0.06722324,0.06847947,-0.001256229999999997,0.005335940000000011
-1,method4,TZA,1984,22.4,0.06862185,0.06847947,0.0001423799999999975,0.005478320000000009
-1,method4,TZA,1985,22.3,0.06920898,0.06847947,0.0007295100000000027,0.006207830000000011
-1,method4,TZA,1986,22.4,0.06867894,0.06847947,0.00019946999999999326,0.006407300000000005
-1,method4,TZA,1987,23.0,0.06698619,0.06847947,-0.0014932799999999996,0.004914020000000005
-1,method4,TZA,1988,22.9,0.06702055,0.06847947,-0.0014589200000000024,0.0034551000000000026
-1,method4,TZA,1989,22.3,0.06939646,0.06847947,0.0009169899999999925,0.004372089999999995
-1,method4,TZA,1990,22.7,0.06743986,0.06847947,-0.0010396099999999964,0.0033324799999999988
-1,method4,TZA,1991,22.7,0.06743718,0.06847947,-0.0010422900000000013,0.0022901899999999975
-1,method4,TZA,1992,22.8,0.06712175,0.06847947,-0.0013577200000000067,0.0009324699999999908
-1,method4,TZA,1993,22.6,0.06785302,0.06847947,-0.0006264500000000006,0.0003060199999999902
-1,method4,TZA,1994,22.8,0.0670992,0.06847947,-0.0013802700000000029,-0.0010742500000000127
-1,method4,TZA,1995,23.0,0.06663628,0.06847947,-0.0018431899999999946,-0.0029174400000000072
-1,method4,TZA,1996,22.7,0.06745538,0.06847947,-0.0010240900000000053,-0.0039415300000000125
-1,method4,TZA,1997,22.9,0.06678319,0.06847947,-0.0016962799999999945,-0.005637810000000007
-1,method4,TZA,1998,23.1,0.06640233,0.06847947,-0.002077140000000005,-0.007714950000000012
-1,method4,TZA,1999,22.7,0.06749094,0.06847947,-0.0009885300000000014,-0.008703480000000013
-1,method4,TZA,2000,22.8,0.06708173,0.06847947,-0.0013977399999999945,-0.010101220000000008
-1,method4,TZA,2001,22.9,0.06673346,0.06847947,-0.0017460100000000062,-0.011847230000000014
-1,method4,TZA,2002,23.1,0.06625272,0.06847947,-0.0022267499999999996,-0.014073980000000014
-1,method4,TZA,2003,23.3,0.06606535,0.06847947,-0.0024141200000000057,-0.01648810000000002
-1,method4,TZA,2004,22.9,0.06671759,0.06847947,-0.0017618800000000073,-0.018249980000000027
-1,method4,TZA,2005,23.1,0.06616459,0.06847947,-0.0023148800000000053,-0.020564860000000032
-1,method4,TZA,2006,22.8,0.06713377,0.06847947,-0.0013457000000000052,-0.021910560000000037
