iteration,approach,approach_name,h1,h2,T_optimal,r_squared,total_r_squared
24,approach2,Quadratic GDP Growth Detrending,7.269442524863515e-05,-2.569932169847644e-06,14.143257573398284,0.089406129794798,0.16977648830659642
25,approach2,Quadratic GDP Growth Detrending,0.00018609028001693946,-5.831239961289363e-06,15.956321575882505,0.09682289836964098,0.17615879967223436
26,approach2,Quadratic GDP Growth Detrending,0.00015882204741089368,-5.515480560080342e-06,14.39784309643004,0.09018751088065602,0.17869379571686028
27,approach2,Quadratic GDP Growth Detrending,0.0002562243011407916,-7.92550453936973e-06,16.164541946068184,0.09873851214374507,0.20117992714711763
28,approach2,Quadratic GDP Growth Detrending,0.0001719855744655079,-5.7859215727702205e-06,14.862418398039532,0.10511607411662416,0.19622537806402507
29,approach2,Quadratic GDP Growth Detrending,0.00017022961394919944,-5.235758846169693e-06,16.25644142049569,0.08985111498514498,0.1742165961651413
30,approach2,Quadratic GDP Growth Detrending,0.0002054692263547409,-6.465136151385547e-06,15.89055679134512,0.09280508975341861,0.19336378330129822
31,approach2,Quadratic GDP Growth Detrending,0.00020872299266677552,-6.652694117428897e-06,15.687102772390942,0.10076917294523735,0.19705374677515974
32,approach2,Quadratic GDP Growth Detrending,0.0001839506049781283,-6.095539867983134e-06,15.088951016818882,0.10453732327888665,0.19277164235689126
33,approach2,Quadratic GDP Growth Detrending,8.20154426167696e-05,-3.079352666725879e-06,13.316994104473993,0.09615964784207798,0.19488773201217813
34,approach2,Quadratic GDP Growth Detrending,9.46247097832937e-05,-3.19702656245906e-06,14.79886199483296,0.08599301109539315,0.1793784131248929
35,approach2,Quadratic GDP Growth Detrending,0.00016348445240910964,-5.345888438576241e-06,15.290671914269323,0.0937875754626678,0.1869029825935289
36,approach2,Quadratic GDP Growth Detrending,9.332785655494573e-05,-3.0666758032493354e-06,15.21645301666042,0.10732067580641358,0.18120207184370873
37,approach2,Quadratic GDP Growth Detrending,0.00019872992262629847,-6.51045894520967e-06,15.262358944181804,0.10162307137091975,0.19035281793637437
38,approach2,Quadratic GDP Growth Detrending,7.051718544948852e-05,-2.6317511825101778e-06,13.397388384989508,0.10482835828763448,0.21169521083536713
39,approach2,Quadratic GDP Growth Detrending,0.00017405145717988777,-5.4767708218980884e-06,15.889970827697208,0.11181817140726369,0.22123350485308835
40,approach2,Quadratic GDP Growth Detrending,0.000151258692823521,-4.979139333856683e-06,15.189240818689926,0.10710709525495699,0.20858902307793536
41,approach2,Quadratic GDP Growth Detrending,0.00017520501839719558,-5.777487290723268e-06,15.162735076762248,0.11882323793521876,0.22281296922271698
42,approach2,Quadratic GDP Growth Detrending,0.0001713541257014463,-5.767477021579002e-06,14.855206623305584,0.09380833875463646,0.18591826790453414
43,approach2,Quadratic GDP Growth Detrending,0.00015257310848452071,-5.090484246493055e-06,14.98610948355568,0.09983453503588824,0.2009731068781586
44,approach2,Quadratic GDP Growth Detrending,0.00010733484873071165,-3.849246558539359e-06,13.94231924330681,0.0970816719838169,0.17758351516786752
45,approach2,Quadratic GDP Growth Detrending,0.00012779486894632774,-4.4795821889724764e-06,14.264150489405491,0.09317405854323046,0.18513797785799202
46,approach2,Quadratic GDP Growth Detrending,0.000212799815765629,-6.940752811814403e-06,15.329735947619804,0.0896376650449725,0.1809809188966267
47,approach2,Quadratic GDP Growth Detrending,9.791225686097216e-05,-3.4381300963429307e-06,14.239172765032865,0.10932875505767181,0.21151324782430247
48,approach2,Quadratic GDP Growth Detrending,5.8113544086690535e-05,-2.551061823885811e-06,11.390069723628104,0.11456939654239506,0.21013987750265228
49,approach2,Quadratic GDP Growth Detrending,0.00011345589663440953,-3.98495512460507e-06,14.235530023145946,0.09334502878059825,0.17513208007396397
50,approach2,Quadratic GDP Growth Detrending,0.0001801020311115873,-5.583102284318843e-06,16.12920755700971,0.09789947308726032,0.20972956827977107
51,approach2,Quadratic GDP Growth Detrending,0.00011099597530853741,-3.8485347982283075e-06,14.420549784249706,0.09037294648025573,0.19711028521774954
52,approach2,Quadratic GDP Growth Detrending,0.00020807346381052487,-6.648045128216857e-06,15.649221673254079,0.0958433981044936,0.1727230973083651
53,approach2,Quadratic GDP Growth Detrending,0.00013084728446919984,-4.2805821518579845e-06,15.283818862395345,0.10132973073827645,0.20955566201118891
54,approach2,Quadratic GDP Growth Detrending,0.0001715864975500468,-5.867253660005134e-06,14.622386170184491,0.08045765372193459,0.17983715595350513
55,approach2,Quadratic GDP Growth Detrending,0.0001817063921988517,-5.676741430080411e-06,16.00446263379287,0.09282063833075493,0.17218435034330326
56,approach2,Quadratic GDP Growth Detrending,9.302124760000037e-05,-3.098377835170965e-06,15.011282120611279,0.09946043312896413,0.20269040816672024
57,approach2,Quadratic GDP Growth Detrending,7.369940653496909e-05,-2.4370922300871435e-06,15.120356469302314,0.10297459296311195,0.2013338223393698
58,approach2,Quadratic GDP Growth Detrending,0.00021484708705930025,-7.003206186118145e-06,15.33919474519922,0.09784353169450755,0.19002516282568116
59,approach2,Quadratic GDP Growth Detrending,0.00011103325357154388,-3.827372491709977e-06,14.505153837526919,0.09895390398959947,0.19089010039319054
60,approach2,Quadratic GDP Growth Detrending,0.00017926737730843581,-5.787307677422755e-06,15.487977078511612,0.09414671102768768,0.1843092573078028
61,approach2,Quadratic GDP Growth Detrending,0.00014674070280716782,-4.922718534014866e-06,14.904437638798857,0.09515825210733986,0.18111670534921565
62,approach2,Quadratic GDP Growth Detrending,0.00016236486633835055,-5.275331004831538e-06,15.389069064068664,0.09682692319462838,0.18919748413191806
63,approach2,Quadratic GDP Growth Detrending,9.689922720489915e-05,-3.458290603270612e-06,14.00969992418488,0.09550287283602898,0.18636392839196558
64,approach2,Quadratic GDP Growth Detrending,0.00017019745735245297,-5.66628745703502e-06,15.018427730942514,0.10767100551952091,0.1965753747287664
65,approach2,Quadratic GDP Growth Detrending,0.00019507919272475143,-6.5493338242409e-06,14.893056145856335,0.09867134475554784,0.1903494679693526
66,approach2,Quadratic GDP Growth Detrending,0.00015950788681142847,-5.474450630528065e-06,14.568392116090958,0.09312559977783474,0.18344930139733595
67,approach2,Quadratic GDP Growth Detrending,0.00011908864486880696,-4.238315278839895e-06,14.049054522131222,0.10380930968221336,0.21442044111471958
68,approach2,Quadratic GDP Growth Detrending,9.210814829021167e-05,-3.0348515336684824e-06,15.175066600189291,0.09938482048472341,0.19002740070831114
69,approach2,Quadratic GDP Growth Detrending,0.00012649846333212013,-4.296119361268535e-06,14.72241023754614,0.09799812160491217,0.18593108418753979
70,approach2,Quadratic GDP Growth Detrending,0.0001280595185858056,-4.449265002693861e-06,14.391086899551995,0.10201674120883442,0.1962528349917142
71,approach2,Quadratic GDP Growth Detrending,7.37523622372771e-05,-2.760086549019452e-06,13.36051622429709,0.11368309528101539,0.2103006359580497
72,approach2,Quadratic GDP Growth Detrending,0.00014768884205384209,-4.940591490125151e-06,14.94647375208317,0.11873466860165038,0.22728771772807677
73,approach2,Quadratic GDP Growth Detrending,0.0001850147657970356,-5.63096886339531e-06,16.42832435104934,0.0801556322287067,0.17531535820735322
74,approach2,Quadratic GDP Growth Detrending,0.00010741990052103,-3.873780776525674e-06,13.864994783903725,0.08450316723946083,0.1828783088554512
75,approach2,Quadratic GDP Growth Detrending,7.431510031172753e-05,-2.267208596442803e-06,16.38911841379002,0.0972904634062759,0.1875099095622269
76,approach2,Quadratic GDP Growth Detrending,7.577604996728332e-05,-2.7878628286208394e-06,13.59034762925726,0.10023478987150636,0.20531987009637553
77,approach2,Quadratic GDP Growth Detrending,0.00017658882553530769,-5.3975845179070624e-06,16.35813436079189,0.09054588695954435,0.1731360098017558
78,approach2,Quadratic GDP Growth Detrending,8.423153773350247e-05,-3.2497097527523387e-06,12.959855516660012,0.10164822006672392,0.18381993492828597
79,approach2,Quadratic GDP Growth Detrending,0.00019980507629612803,-6.532699195586867e-06,15.292689156046354,0.10598908492490511,0.20118466442747396
80,approach2,Quadratic GDP Growth Detrending,0.00021461393941415085,-6.808071374590445e-06,15.761728072883301,0.08594072993010948,0.19231082501470986
81,approach2,Quadratic GDP Growth Detrending,0.00015974198941761235,-5.458626955159649e-06,14.632066885118398,0.08532765765400618,0.1681633602415099
82,approach2,Quadratic GDP Growth Detrending,0.00011157622189740487,-3.6898460561463834e-06,15.11936002201855,0.12888253131399818,0.22396815502787581
83,approach2,Quadratic GDP Growth Detrending,0.00019004643729367567,-6.118731548310398e-06,15.529888490217742,0.08353402468829751,0.1958750232261638
84,approach2,Quadratic GDP Growth Detrending,0.00012139169260878096,-4.140919563268524e-06,14.65757674763473,0.09636363734206055,0.18163357913746636
85,approach2,Quadratic GDP Growth Detrending,0.0001304218050335099,-4.2913571407492736e-06,15.19586936671719,0.11772970243588177,0.21168673206563904
86,approach2,Quadratic GDP Growth Detrending,0.0001323623775172535,-4.543363807524755e-06,14.566561596722003,0.10683678456785861,0.20986001307506263
87,approach2,Quadratic GDP Growth Detrending,0.0001646348466090021,-5.570800153940406e-06,14.776588825624142,0.10285082710029525,0.2002214168275257
88,approach2,Quadratic GDP Growth Detrending,0.00011854082189652168,-4.238159699490064e-06,13.984940434262603,0.09992562485200374,0.19785056976596171
89,approach2,Quadratic GDP Growth Detrending,0.0001793603814250066,-5.674625510264319e-06,15.803719655207006,0.09363842748645834,0.1771010759519902
90,approach2,Quadratic GDP Growth Detrending,0.00011060861949613963,-3.707522680371743e-06,14.916782583923291,0.10560374403537398,0.18955142301984484
91,approach2,Quadratic GDP Growth Detrending,0.00010041610498480398,-3.49970447639089e-06,14.346369195201195,0.09013409086731283,0.19184257767619295
92,approach2,Quadratic GDP Growth Detrending,0.00011070714664579892,-3.5631143811094835e-06,15.535165981863162,0.10539829783253563,0.20567586914359814
93,approach2,Quadratic GDP Growth Detrending,0.00011667841884211471,-4.316993190446368e-06,13.513852546759566,0.11978698285876332,0.22658535854180506
94,approach2,Quadratic GDP Growth Detrending,0.0001737167474564892,-5.992187915664179e-06,14.495268664920891,0.10525835235536596,0.20098947757448393
95,approach2,Quadratic GDP Growth Detrending,0.00013138143062273945,-4.235640152727237e-06,15.509040650932752,0.10124201135900157,0.20933400672308322
96,approach2,Quadratic GDP Growth Detrending,0.00023225087025809083,-7.69788325466834e-06,15.085372340327684,0.11382141249075262,0.21113288099409833
97,approach2,Quadratic GDP Growth Detrending,0.0001454020490285822,-5.318712382552093e-06,13.668914444929387,0.10240050482258933,0.20131088822696197
98,approach2,Quadratic GDP Growth Detrending,0.0001351715381282197,-4.7978554758002325e-06,14.086662135823765,0.10707548337098305,0.18600943072212672
99,approach2,Quadratic GDP Growth Detrending,7.24865224588426e-05,-2.6447919771876717e-06,13.703633987864867,0.10084556664858091,0.18425185927938736
0,approach3,Combined Detrending (Mixed),0.00891414694783684,-0.00029823674169053213,14.944749760387806,0.1178225540649962,0.2318497249253585
1,approach3,Combined Detrending (Mixed),0.01080318116534945,-0.000360361118040237,14.989382350821758,0.10211628002610806,0.20407754531134448
2,approach3,Combined Detrending (Mixed),0.018363799674301313,-0.000485132728737003,18.92657265374542,0.09953218588751434,0.19980847582323968
3,approach3,Combined Detrending (Mixed),0.0168804373082448,-0.0003885491482522901,21.722396489831073,0.10663141684396271,0.19323932729260462
4,approach3,Combined Detrending (Mixed),0.01650420092992656,-0.000468563120861663,17.611502266307472,0.09491343943625952,0.18776814738777037
5,approach3,Combined Detrending (Mixed),0.014052061025327042,-0.0004022399679164941,17.467261020968806,0.1092692508997063,0.1989578027572615
6,approach3,Combined Detrending (Mixed),0.015028955479198695,-0.00047118850920434984,15.947922313063861,0.09929694875353245,0.1801396393766267
7,approach3,Combined Detrending (Mixed),0.01315851260834869,-0.0004344991758587092,15.142160606338626,0.08797812130347993,0.18194758196073701
8,approach3,Combined Detrending (Mixed),0.01062137954319226,-0.000238598966955354,22.257807061628444,0.10189362831139359,0.20340717243458906
9,approach3,Combined Detrending (Mixed),0.017745495372719373,-0.000386008834787915,22.985866868136956,0.11059023005245594,0.1884659094643618
10,approach3,Combined Detrending (Mixed),0.011114209085225682,-0.00027997408753006626,19.848638820962552,0.09755852163278589,0.18246377355377863
11,approach3,Combined Detrending (Mixed),0.012401175197129684,-0.00041919501480466197,14.79165395479289,0.09803685874745305,0.19703094029213974
12,approach3,Combined Detrending (Mixed),0.012685422286165149,-0.0001678962012829039,37.77757384989999,0.0969788641387821,0.18466949435616475
13,approach3,Combined Detrending (Mixed),0.011489861363954036,-0.0002988438969377978,19.22385145169213,0.10241335510509597,0.215606686531284
14,approach3,Combined Detrending (Mixed),0.017052334763242184,-0.0005541300650854267,15.386581452328645,0.1001056569254557,0.18418769701051374
15,approach3,Combined Detrending (Mixed),0.01455049517654725,-0.0004250201499105123,17.117418056074335,0.10574829168390443,0.19517079127140624
16,approach3,Combined Detrending (Mixed),0.015158888569190843,-0.0003358284345548907,22.56939408552843,0.10651147861425858,0.20902115476025218
17,approach3,Combined Detrending (Mixed),0.014886508728932393,-0.0004464931201937208,16.670479404557852,0.09180917914618869,0.1765421026727121
18,approach3,Combined Detrending (Mixed),0.015539384603508392,-0.000516914562613459,15.030902326433887,0.1016863810139611,0.20357970289934713
19,approach3,Combined Detrending (Mixed),0.01119575415253898,-0.00035966531938214015,15.564128022924033,0.10154350067678986,0.2062919814644414
20,approach3,Combined Detrending (Mixed),0.008228497989658714,-0.00028807048259156005,14.282091513911661,0.09004867432636554,0.17626114379821956
21,approach3,Combined Detrending (Mixed),0.012637167369277617,-0.00043342374769149054,14.578305222759399,0.11044735388488947,0.20907359440556095
22,approach3,Combined Detrending (Mixed),0.011944019389953497,-0.0003341902760617509,17.87008815861912,0.09170626260307335,0.18855738315930104
23,approach3,Combined Detrending (Mixed),0.02525735803892505,-0.0006632221155672011,19.041402153277446,0.11645610028927567,0.21693044611107415
24,approach3,Combined Detrending (Mixed),0.010083840076922816,-0.00023500407707896704,21.454606665258837,0.09040988035381481,0.17069164636029976
25,approach3,Combined Detrending (Mixed),0.017677009018067267,-0.00045850095391762954,19.276959913635174,0.10047558700845349,0.17949063280572597
26,approach3,Combined Detrending (Mixed),0.016753961520392765,-0.0005573787789013534,15.0292423703468,0.09335821882797746,0.18155605815032672
27,approach3,Combined Detrending (Mixed),0.020577086979153395,-0.0006449571370181782,15.952290313653377,0.102654972951159,0.20465122548800796
28,approach3,Combined Detrending (Mixed),0.01686281114367629,-0.00046802550000848693,18.01484229317688,0.10847893345168835,0.19924586028801505
29,approach3,Combined Detrending (Mixed),0.017743110533386734,-0.00047516946448756994,18.670297503777075,0.09318322214105013,0.17723983646620578
30,approach3,Combined Detrending (Mixed),0.015319165048231845,-0.0004624471085654273,16.563153671512772,0.09547065297770463,0.19573388019042748
31,approach3,Combined Detrending (Mixed),0.01876598724602456,-0.00046788756803842197,20.05394941855298,0.10457559463466681,0.20045259826219286
32,approach3,Combined Detrending (Mixed),0.014587158300804022,-0.0004586376038508672,15.902706383346677,0.10705441015203765,0.19504070834420706
33,approach3,Combined Detrending (Mixed),0.008838085980843317,-0.0003069312504039604,14.397501018894747,0.09718945532292378,0.19580505179604812
34,approach3,Combined Detrending (Mixed),0.012969796317538139,-0.00029860099947850527,21.71760365871074,0.08779634692251848,0.18099749954992994
35,approach3,Combined Detrending (Mixed),0.01674246216406555,-0.00045387509720648626,18.443909202236668,0.09610446249450366,0.18898180416366495
36,approach3,Combined Detrending (Mixed),0.011019172487143035,-0.00023214491339836356,23.733392056353175,0.10845227840393923,0.18224001888385932
37,approach3,Combined Detrending (Mixed),0.017969406562875843,-0.0005262446577571527,17.07324368807961,0.1048415902073766,0.19325345420976192
38,approach3,Combined Detrending (Mixed),0.00924150596340499,-0.00033298518719014543,13.876752358548291,0.10621719967563914,0.21291825038056522
39,approach3,Combined Detrending (Mixed),0.018541836583293683,-0.00046218828016956375,20.05874811071714,0.11494823402680465,0.2239779743044309
40,approach3,Combined Detrending (Mixed),0.014525365992422152,-0.00048009365075317944,15.127638086480106,0.11042680947421146,0.2115314344907715
41,approach3,Combined Detrending (Mixed),0.016415701129329212,-0.0004860896210285257,16.88546763721774,0.12359817232203896,0.22702440243113875
42,approach3,Combined Detrending (Mixed),0.01858435849815677,-0.0005322793459784953,17.45733573786611,0.09704952952304213,0.18883000755922186
43,approach3,Combined Detrending (Mixed),0.01535577342382947,-0.00045520188751821926,16.86699225650164,0.10249588794502851,0.2033354420590311
44,approach3,Combined Detrending (Mixed),0.013906303463874989,-0.0003956004030883234,17.57619981591653,0.09911122978349662,0.17943212288750865
45,approach3,Combined Detrending (Mixed),0.013153754965119498,-0.0004606610105039594,14.277043927300682,0.0960237204661496,0.18769864707881367
46,approach3,Combined Detrending (Mixed),0.018513981573408573,-0.0005876195894932303,15.753373359604328,0.09347243615733136,0.1844309196184174
47,approach3,Combined Detrending (Mixed),0.008792594189468345,-0.0003295825233712093,13.338987303591386,0.110609000672649,0.21264661404968888
48,approach3,Combined Detrending (Mixed),0.007142120025394801,-0.0002662835260149883,13.410743301094774,0.11541253973834531,0.2108920145819846
49,approach3,Combined Detrending (Mixed),0.015524077342548388,-0.0005122483812475131,15.152880819985757,0.09548561049929138,0.17707956533106828
50,approach3,Combined Detrending (Mixed),0.016691635906532717,-0.0004199138856405446,19.87507019572713,0.10079332940964669,0.21226468384283925
51,approach3,Combined Detrending (Mixed),0.011133749592525,-0.0003410174730296677,16.32430956339353,0.092061080434371,0.1986003303782241
52,approach3,Combined Detrending (Mixed),0.01660791988306478,-0.0004183901581024717,19.847407451440557,0.09909327330600981,0.1756966382693096
53,approach3,Combined Detrending (Mixed),0.016178113914087085,-0.00047058022532226216,17.18953862012371,0.10464239309131729,0.21246938386245362
54,approach3,Combined Detrending (Mixed),0.014683372119587408,-0.0005535044233688313,13.264006121413637,0.08346412570152562,0.18251870359435918
55,approach3,Combined Detrending (Mixed),0.016100952783176234,-0.00036350003043547743,22.147113390729427,0.09638746935964704,0.1754391405977519
56,approach3,Combined Detrending (Mixed),0.01052414402075039,-0.0002586804954960246,20.34197437377362,0.10052083020156533,0.20362925059879056
57,approach3,Combined Detrending (Mixed),0.008959655983030218,-0.00022255079280927061,20.12946318890173,0.10383864534152631,0.2021031309954605
58,approach3,Combined Detrending (Mixed),0.018162846738478195,-0.0005636579889751264,16.111584590065753,0.10143286166551713,0.19324773791212257
59,approach3,Combined Detrending (Mixed),0.010136789636549804,-0.00030928651600795585,16.387377256836267,0.10029795498670147,0.19209701419276948
60,approach3,Combined Detrending (Mixed),0.019353243635778818,-0.000582311474225003,16.61760457454149,0.09769779809308432,0.1875068930408741
61,approach3,Combined Detrending (Mixed),0.014000823630660693,-0.0004086354392672861,17.131191136732067,0.09734932765839421,0.18309963238618643
62,approach3,Combined Detrending (Mixed),0.015994273898921565,-0.0003751918320397305,21.314794903674596,0.09977964176930842,0.19184821820546805
63,approach3,Combined Detrending (Mixed),0.009212882052593258,-0.0003380777431205257,13.62538978099608,0.09689325408617633,0.18761463920622146
64,approach3,Combined Detrending (Mixed),0.01588953059620132,-0.0005218999853083615,15.222773561502482,0.11148057571933412,0.20000539048434707
65,approach3,Combined Detrending (Mixed),0.013880609959753569,-0.0005152509500540068,13.469756783853239,0.10128698146286441,0.19269905670078302
66,approach3,Combined Detrending (Mixed),0.01428991447102706,-0.00046444714082884657,15.383789902899883,0.09568008000561223,0.18574935817923144
67,approach3,Combined Detrending (Mixed),0.011799183705829051,-0.00039386507368571543,14.978712881818264,0.10598326397741153,0.2163260780229238
68,approach3,Combined Detrending (Mixed),0.01070138650601762,-0.00021825384120980744,24.515917902517867,0.1012926043234248,0.19174317529202556
69,approach3,Combined Detrending (Mixed),0.014155678121838992,-0.0003795350668237814,18.648709117057017,0.10025806351886446,0.18797071238317475
70,approach3,Combined Detrending (Mixed),0.009792483495344022,-0.00043426369809492323,11.274812444953135,0.10443779453339441,0.1984198183145086
71,approach3,Combined Detrending (Mixed),0.008222796644754858,-0.0002557279400650863,16.077235523545145,0.1147084579520733,0.2112142236882799
72,approach3,Combined Detrending (Mixed),0.012695575798768132,-0.00033957757271469807,18.69318944899011,0.12048643018501326,0.22882369973355154
73,approach3,Combined Detrending (Mixed),0.020920329282540128,-0.0006026845900380418,17.355951710346226,0.08386048506746768,0.17863693666483837
74,approach3,Combined Detrending (Mixed),0.009978107753938169,-0.0004133371074030491,12.070181427248942,0.08661155091514738,0.18476013517424228
75,approach3,Combined Detrending (Mixed),0.007372048154910597,-1.5018718339175358e-05,245.42867069026406,0.09887859834901802,0.18893932162773464
76,approach3,Combined Detrending (Mixed),0.0070773426621108465,-0.0002796498529091448,12.653935964003882,0.10115023437024484,0.20612839830461016
77,approach3,Combined Detrending (Mixed),0.01667307640201353,-0.00033961159320371783,24.547272142167557,0.09294424912548682,0.17531656985644806
78,approach3,Combined Detrending (Mixed),0.009499458187845112,-0.0003863527697200117,12.29376224574413,0.10344746953726236,0.18545460809613268
79,approach3,Combined Detrending (Mixed),0.018752861919889778,-0.0005560445058935437,16.862734656243564,0.11020097764707071,0.20494806870086535
80,approach3,Combined Detrending (Mixed),0.017198992950765327,-0.0006045183324524838,14.225369213362274,0.08959225690006678,0.19553741972511174
81,approach3,Combined Detrending (Mixed),0.018500763226810716,-0.0005637887550840523,16.407531242843373,0.08790224411356073,0.17050478377662048
82,approach3,Combined Detrending (Mixed),0.009475823163985906,-0.0002805934229945306,16.885326574761894,0.13015409009052048,0.22510091856299763
83,approach3,Combined Detrending (Mixed),0.01666666458188165,-0.0005059381063531609,16.47105087815602,0.08700033808495544,0.19891643366001044
84,approach3,Combined Detrending (Mixed),0.014977912432916286,-0.00044698193480041914,16.754494160489998,0.09867933327213985,0.1837307587867345
85,approach3,Combined Detrending (Mixed),0.012147612593632208,-0.0003167443960114053,19.175734040760737,0.11943459302739134,0.2132100610016513
86,approach3,Combined Detrending (Mixed),0.014186068395687224,-0.00037793814716276936,18.767711730323967,0.10937980672979042,0.2121097065947476
87,approach3,Combined Detrending (Mixed),0.020123437706699377,-0.0005588120859056227,18.005549820998333,0.10685134011409647,0.2037877408311467
88,approach3,Combined Detrending (Mixed),0.009953888377477746,-0.00038883634425074725,12.799585898609859,0.10171774963289881,0.199447717636844
89,approach3,Combined Detrending (Mixed),0.02377059591462431,-0.0005966408379975187,19.92035610100424,0.09658472189083334,0.179776059720957
90,approach3,Combined Detrending (Mixed),0.01279307588432114,-0.00038442496742404427,16.639236480977047,0.10693608639686125,0.19075871225402574
91,approach3,Combined Detrending (Mixed),0.009965511830961811,-0.00040034537926599467,12.446143189204385,0.09168415729389712,0.19321937141597956
92,approach3,Combined Detrending (Mixed),0.014679206376790899,-0.00028313489583615194,25.922637217571456,0.10771939652343199,0.20773679155835678
93,approach3,Combined Detrending (Mixed),0.014986073472464365,-0.0003774801704226915,19.85014663907165,0.12298688184303008,0.22939700603783608
94,approach3,Combined Detrending (Mixed),0.015004368367389342,-0.0005020771719895764,14.94229294266823,0.10841382598552207,0.20380733750127744
95,approach3,Combined Detrending (Mixed),0.01458632763355946,-0.00045553915512491636,16.009960361760392,0.10312557078229745,0.21099103386625018
96,approach3,Combined Detrending (Mixed),0.01866448332702713,-0.0005046709019530839,18.491737144736604,0.11832506298656398,0.21514198462367928
97,approach3,Combined Detrending (Mixed),0.015179354513059325,-0.0004944484548374859,15.349784557470645,0.10534056937232716,0.20392697430588902
98,approach3,Combined Detrending (Mixed),0.011562717459681016,-0.0003670747640243639,15.749812562589513,0.10870604303528308,0.18749584997108615
99,approach3,Combined Detrending (Mixed),0.006627034555255386,-0.00027800927542132687,11.918729231627298,0.1016733699440886,0.18500287487153189
0,approach4,Combined Linear Detrending,0.010277932374522986,-0.00032887160509087834,15.626056210725224,0.1177900450164927,0.20484794162880882
1,approach4,Combined Linear Detrending,0.011810013318696936,-0.0003737532507501924,15.799211505173586,0.10006691636259413,0.18290940379780252
2,approach4,Combined Linear Detrending,0.020690355629384496,-0.0005467336466472224,18.921787378795493,0.0989274242442546,0.17851665188583965
3,approach4,Combined Linear Detrending,0.019357128227799548,-0.00041310789883587754,23.42865905293412,0.10480060749939435,0.17008019110956574
4,approach4,Combined Linear Detrending,0.01885086447220107,-0.0005377662570001144,17.527005670975985,0.09627317761797283,0.16915801578247702
5,approach4,Combined Linear Detrending,0.01698007711340304,-0.0004710424887066464,18.023933637096814,0.11072002850881735,0.17727505580948
6,approach4,Combined Linear Detrending,0.017551560059220376,-0.0005152481148169388,17.032143888053067,0.09837538865108664,0.1573772193682097
7,approach4,Combined Linear Detrending,0.015426107941194001,-0.0004895843119027772,15.754291514407587,0.0896900856259234,0.1612231687787541
8,approach4,Combined Linear Detrending,0.01159854138727838,-0.00023096196507019928,25.109202252745565,0.10073656584384172,0.17950837818658072
9,approach4,Combined Linear Detrending,0.019930681336749176,-0.00044994300909955353,22.14800645156746,0.11155066286129667,0.17146100606686254
10,approach4,Combined Linear Detrending,0.014961834577376864,-0.00037384518194283795,20.010736128283945,0.09811716050500563,0.16344576872690264
11,approach4,Combined Linear Detrending,0.014619800718308458,-0.0004909627683313535,14.888909772116849,0.09697845722192733,0.17681404381154542
12,approach4,Combined Linear Detrending,0.014284575737020633,-0.00020111171756464642,35.51403147961511,0.09646672828045677,0.16840517785511178
13,approach4,Combined Linear Detrending,0.012581442929724292,-0.00031105850484509624,20.22359577660433,0.10161367682245492,0.19314322980171283
14,approach4,Combined Linear Detrending,0.01979542695759611,-0.0006550292108141909,15.110339074032066,0.09929555802210188,0.16348876798248912
15,approach4,Combined Linear Detrending,0.017839431927578694,-0.0005224917879280653,17.07149503566433,0.10417135455808091,0.1726084828545983
16,approach4,Combined Linear Detrending,0.017516943565838685,-0.00034628712989744835,25.29251313935095,0.10179804278292282,0.1828538919977002
17,approach4,Combined Linear Detrending,0.019059207574904393,-0.000574605007787665,16.584616664137553,0.09157650143339013,0.16001858445025796
18,approach4,Combined Linear Detrending,0.018644113946278674,-0.0005776496819890134,16.13790721920044,0.10068755379122041,0.18188538625634054
19,approach4,Combined Linear Detrending,0.013071068038934729,-0.00039363118561037063,16.603191663621022,0.10331016732879061,0.1845077398397127
20,approach4,Combined Linear Detrending,0.008741804522777414,-0.0002860139811289603,15.282127971981618,0.08837531431492096,0.15735778067154416
21,approach4,Combined Linear Detrending,0.01604092183479604,-0.000534622859702784,15.002091234663782,0.11111517268946047,0.18527859884155895
22,approach4,Combined Linear Detrending,0.012443160179721332,-0.00031796997986753225,19.56656440476741,0.09313730762120409,0.16413363378645263
23,approach4,Combined Linear Detrending,0.026318026966594864,-0.0006655152640825637,19.772669679391345,0.11532632999057668,0.1913392427941607
24,approach4,Combined Linear Detrending,0.011373389177366439,-0.0002645954582721833,21.492034012289988,0.09127494582820705,0.15360527953314185
25,approach4,Combined Linear Detrending,0.02053647188659629,-0.0005711807928509365,17.97720804308959,0.09915529893354025,0.15881403949696304
26,approach4,Combined Linear Detrending,0.01954377773123009,-0.000648321324846618,15.07260133380143,0.09434295080690946,0.1637636834758014
27,approach4,Combined Linear Detrending,0.025103785313106055,-0.000751429719705399,16.704014131187208,0.09907158800527371,0.1737549214012969
28,approach4,Combined Linear Detrending,0.019543247655001806,-0.0005506319929043825,17.746197012562163,0.10739214964700405,0.17487273247914437
29,approach4,Combined Linear Detrending,0.019795152680977136,-0.000552203390198695,17.923787713304694,0.09196646207233061,0.1558092172326585
30,approach4,Combined Linear Detrending,0.017337965910506344,-0.0005133884508152719,16.885816074527273,0.09359148042368015,0.168027489635852
31,approach4,Combined Linear Detrending,0.02146850306436366,-0.0005332473768353615,20.129965937921526,0.10288584537313983,0.17994106772779928
32,approach4,Combined Linear Detrending,0.01700461408958748,-0.0005334000498646052,15.939831739708142,0.10569731193474974,0.1701446894523858
