# Input data: bootstrap_h_values.csv
# Point estimate cumulative effects for all countries
iteration,approach,iso3,year,temp,h_T,h_T_trend_1961,h_T_delta,h_T_delta_cum
-1,Approach DJ,AFG,2012,12.7,-0.00134391,0.0,-0.00134391,0.004055279999999999
-1,Approach DJ,AFG,2013,13.6,0.00153671,0.0,0.00153671,0.005591989999999999
-1,Approach DJ,AFG,2014,12.8,-0.00120673,0.0,-0.00120673,0.0043852599999999985
-1,Approach DJ,AFG,2015,13.4,0.00091523,0.0,0.00091523,0.005300489999999998
-1,Approach DJ,AFG,2016,13.9,0.00139004,0.0,0.00139004,0.006690529999999998
-1,Approach DJ,AFG,2017,13.5,-0.00024605,0.0,-0.00024605,0.006444479999999998
-1,Approach DJ,AFG,2018,13.7,0.00031465,0.0,0.00031465,0.006759129999999998
-1,Approach DJ,AFG,2019,13.4,-0.00050191,0.0,-0.00050191,0.006257219999999997
-1,Approach DJ,AFG,2020,12.8,-0.00160385,0.0,-0.00160385,0.004653369999999997
-1,Approach DJ,AFG,2021,14.0,0.00196459,0.0,0.00196459,0.006617959999999997
-1,Approach DJ,AFG,2022,14.1,0.00097466,0.0,0.00097466,0.007592619999999998
-1,Approach DJ,AGO,1961,21.3,-3.785e-05,0.0,-3.785e-05,-3.785e-05
-1,Approach DJ,AGO,1962,21.3,-1.525e-05,0.0,-1.525e-05,-5.3099999999999996e-05
-1,Approach DJ,AGO,1963,21.3,-6.15e-06,0.0,-6.15e-06,-5.925e-05
-1,Approach DJ,AGO,1964,21.3,-2.48e-06,0.0,-2.48e-06,-6.173e-05
-1,Approach DJ,AGO,1965,21.3,-1e-06,0.0,-1e-06,-6.272999999999999e-05
-1,Approach DJ,AGO,1966,21.5,-0.0004193,0.0,-0.0004193,-0.00048203
-1,Approach DJ,AGO,1967,21.3,0.00024991,0.0,0.00024991,-0.00023212
-1,Approach DJ,AGO,1968,21.4,-0.00010606,0.0,-0.00010606,-0.00033818
-1,Approach DJ,AGO,1969,21.6,-0.00047232,0.0,-0.00047232,-0.0008105
-1,Approach DJ,AGO,1970,21.6,-0.00019036,0.0,-0.00019036,-0.0010008600000000001
-1,Approach DJ,AGO,1971,21.4,0.00035286,0.0,0.00035286,-0.0006480000000000001
-1,Approach DJ,AGO,1972,21.4,0.00014221,0.0,0.00014221,-0.0005057900000000001
-1,Approach DJ,AGO,1973,21.7,-0.00059506,0.0,-0.00059506,-0.00110085
-1,Approach DJ,AGO,1974,21.2,0.00082078,0.0,0.00082078,-0.00028007
-1,Approach DJ,AGO,1975,21.4,-7.743e-05,0.0,-7.743e-05,-0.00035749999999999996
-1,Approach DJ,AGO,1976,21.2,0.00037702,0.0,0.00037702,1.952000000000003e-05
-1,Approach DJ,AGO,1977,21.6,-0.00068586,0.0,-0.00068586,-0.0006663400000000001
-1,Approach DJ,AGO,1978,21.4,0.00015316,0.0,0.00015316,-0.00051318
-1,Approach DJ,AGO,1979,21.7,-0.00059065,0.0,-0.00059065,-0.00110383
-1,Approach DJ,AGO,1980,21.6,-1.525e-05,0.0,-1.525e-05,-0.0011190800000000002
-1,Approach DJ,AGO,1981,21.5,0.00021131,0.0,0.00021131,-0.0009077700000000001
-1,Approach DJ,AGO,1982,21.5,8.516e-05,0.0,8.516e-05,-0.0008226100000000001
-1,Approach DJ,AGO,1983,21.9,-0.00086754,0.0,-0.00086754,-0.00169015
-1,Approach DJ,AGO,1984,21.8,-0.00011616,0.0,-0.00011616,-0.00180631
-1,Approach DJ,AGO,1985,21.7,0.00018132,0.0,0.00018132,-0.00162499
-1,Approach DJ,AGO,1986,21.6,0.00029587,0.0,0.00029587,-0.00132912
-1,Approach DJ,AGO,1987,22.1,-0.00104811,0.0,-0.00104811,-0.00237723
-1,Approach DJ,AGO,1988,21.8,0.00029401,0.0,0.00029401,-0.00208322
-1,Approach DJ,AGO,1989,21.6,0.00056942,0.0,0.00056942,-0.0015138000000000003
-1,Approach DJ,AGO,1990,21.8,-0.00022144,0.0,-0.00022144,-0.0017352400000000003
-1,Approach DJ,AGO,1991,21.6,0.00036168,0.0,0.00036168,-0.0013735600000000002
-1,Approach DJ,AGO,1992,21.8,-0.00030516,0.0,-0.00030516,-0.0016787200000000003
-1,Approach DJ,AGO,1993,21.7,0.00010515,0.0,0.00010515,-0.0015735700000000003
-1,Approach DJ,AGO,1994,21.7,4.238e-05,0.0,4.238e-05,-0.0015311900000000002
-1,Approach DJ,AGO,1995,22.0,-0.00068334,0.0,-0.00068334,-0.00221453
-1,Approach DJ,AGO,1996,21.8,0.00019688,0.0,0.00019688,-0.00201765
-1,Approach DJ,AGO,1997,21.9,-0.00015412,0.0,-0.00015412,-0.00217177
-1,Approach DJ,AGO,1998,22.2,-0.00079456,0.0,-0.00079456,-0.00296633
-1,Approach DJ,AGO,1999,21.7,0.00087382,0.0,0.00087382,-0.00209251
-1,Approach DJ,AGO,2000,21.7,0.00035217,0.0,0.00035217,-0.0017403400000000002
-1,Approach DJ,AGO,2001,21.9,-0.00031967,0.0,-0.00031967,-0.00206001
-1,Approach DJ,AGO,2002,22.0,-0.00036764,0.0,-0.00036764,-0.00242765
-1,Approach DJ,AGO,2003,22.1,-0.00039232,0.0,-0.00039232,-0.0028199699999999998
-1,Approach DJ,AGO,2004,21.9,0.00032484,0.0,0.00032484,-0.00249513
-1,Approach DJ,AGO,2005,22.2,-0.00060152,0.0,-0.00060152,-0.00309665
-1,Approach DJ,AGO,2006,21.7,0.00095162,0.0,0.00095162,-0.00214503
-1,Approach DJ,AGO,2007,21.6,0.00060632,0.0,0.00060632,-0.00153871
-1,Approach DJ,AGO,2008,21.6,0.00024436,0.0,0.00024436,-0.00129435
-1,Approach DJ,AGO,2009,21.8,-0.00035245,0.0,-0.00035245,-0.0016468000000000001
-1,Approach DJ,AGO,2010,22.0,-0.00061432,0.0,-0.00061432,-0.00226112
-1,Approach DJ,AGO,2011,21.6,0.00067562,0.0,0.00067562,-0.0015855
-1,Approach DJ,AGO,2012,21.7,4.95e-05,0.0,4.95e-05,-0.001536
-1,Approach DJ,AGO,2013,21.7,1.995e-05,0.0,1.995e-05,-0.0015160500000000001
-1,Approach DJ,AGO,2014,21.7,8.04e-06,0.0,8.04e-06,-0.0015080100000000002
-1,Approach DJ,AGO,2015,21.8,-0.00022489,0.0,-0.00022489,-0.0017329000000000001
-1,Approach DJ,AGO,2016,22.0,-0.00056292,0.0,-0.00056292,-0.00229582
-1,Approach DJ,AGO,2017,21.9,1.194e-05,0.0,1.194e-05,-0.00228388
-1,Approach DJ,AGO,2018,21.8,0.00023828,0.0,0.00023828,-0.0020456
-1,Approach DJ,AGO,2019,21.9,-0.00013744,0.0,-0.00013744,-0.00218304
-1,Approach DJ,AGO,2020,21.8,0.00017808,0.0,0.00017808,-0.0020049599999999996
-1,Approach DJ,AGO,2021,21.8,7.177e-05,0.0,7.177e-05,-0.0019331899999999996
-1,Approach DJ,AGO,2022,21.7,0.00025706,0.0,0.00025706,-0.0016761299999999996
-1,Approach DJ,ALB,1961,12.6,0.00141249,0.0,0.00141249,0.00141249
-1,Approach DJ,ALB,1962,12.3,-0.00023561,0.0,-0.00023561,0.00117688
-1,Approach DJ,ALB,1963,12.3,-9.496e-05,0.0,-9.496e-05,0.0010819199999999999
-1,Approach DJ,ALB,1964,11.8,-0.00148648,0.0,-0.00148648,-0.0004045600000000002
-1,Approach DJ,ALB,1965,11.7,-0.00090474,0.0,-0.00090474,-0.0013093000000000002
-1,Approach DJ,ALB,1966,12.5,0.00193116,0.0,0.00193116,0.0006218599999999997
-1,Approach DJ,ALB,1967,12.1,-0.00032689,0.0,-0.00032689,0.0002949699999999997
-1,Approach DJ,ALB,1968,12.2,0.00015256,0.0,0.00015256,0.0004475299999999997
-1,Approach DJ,ALB,1969,11.9,-0.00080744,0.0,-0.00080744,-0.0003599100000000003
-1,Approach DJ,ALB,1970,12.0,-3.044e-05,0.0,-3.044e-05,-0.0003903500000000003
-1,Approach DJ,ALB,1971,11.8,-0.00060757,0.0,-0.00060757,-0.0009979200000000002
-1,Approach DJ,ALB,1972,11.9,5.546e-05,0.0,5.546e-05,-0.0009424600000000002
-1,Approach DJ,ALB,1973,11.8,-0.00027797,0.0,-0.00027797,-0.0012204300000000002
-1,Approach DJ,ALB,1974,11.9,0.00018829,0.0,0.00018829,-0.0010321400000000002
-1,Approach DJ,ALB,1975,11.9,7.589e-05,0.0,7.589e-05,-0.0009562500000000002
-1,Approach DJ,ALB,1976,11.4,-0.00152439,0.0,-0.00152439,-0.00248064
-1,Approach DJ,ALB,1977,12.3,0.00208851,0.0,0.00208851,-0.0003921300000000001
-1,Approach DJ,ALB,1978,11.4,-0.00186115,0.0,-0.00186115,-0.00225328
-1,Approach DJ,ALB,1979,12.2,0.00167381,0.0,0.00167381,-0.0005794699999999999
-1,Approach DJ,ALB,1980,11.3,-0.00207632,0.0,-0.00207632,-0.00265579
-1,Approach DJ,ALB,1981,11.9,0.00104518,0.0,0.00104518,-0.00161061
-1,Approach DJ,ALB,1982,12.1,0.00100585,0.0,0.00100585,-0.00060476
-1,Approach DJ,ALB,1983,11.8,-0.00047956,0.0,-0.00047956,-0.00108432
-1,Approach DJ,ALB,1984,11.7,-0.00049893,0.0,-0.00049893,-0.00158325
-1,Approach DJ,ALB,1985,12.0,0.00069988,0.0,0.00069988,-0.0008833700000000001
-1,Approach DJ,ALB,1986,12.2,0.00085601,0.0,0.00085601,-2.7360000000000036e-05
-1,Approach DJ,ALB,1987,11.8,-0.00082425,0.0,-0.00082425,-0.00085161
-1,Approach DJ,ALB,1988,12.3,0.00111602,0.0,0.00111602,0.00026440999999999986
-1,Approach DJ,ALB,1989,12.0,-0.00040313,0.0,-0.00040313,-0.00013872000000000016
-1,Approach DJ,ALB,1990,12.5,0.00123236,0.0,0.00123236,0.0010936399999999999
-1,Approach DJ,ALB,1991,11.5,-0.00242645,0.0,-0.00242645,-0.0013328100000000002
-1,Approach DJ,ALB,1992,12.2,0.00112432,0.0,0.00112432,-0.0002084900000000002
-1,Approach DJ,ALB,1993,12.1,0.00016882,0.0,0.00016882,-3.9670000000000194e-05
-1,Approach DJ,ALB,1994,13.2,0.00290181,0.0,0.00290181,0.0028621399999999996
-1,Approach DJ,ALB,1995,12.0,-0.00195392,0.0,-0.00195392,0.0009082199999999995
-1,Approach DJ,ALB,1996,11.7,-0.00168843,0.0,-0.00168843,-0.0007802100000000006
-1,Approach DJ,ALB,1997,12.0,0.00022048,0.0,0.00022048,-0.0005597300000000006
-1,Approach DJ,ALB,1998,12.6,0.00174665,0.0,0.00174665,0.0011869199999999993
-1,Approach DJ,ALB,1999,12.9,0.00146077,0.0,0.00146077,0.0026476899999999994
-1,Approach DJ,ALB,2000,13.2,0.00129752,0.0,0.00129752,0.003945209999999999
-1,Approach DJ,ALB,2001,12.8,-0.0004328,0.0,-0.0004328,0.0035124099999999992
-1,Approach DJ,ALB,2002,13.0,0.00031411,0.0,0.00031411,0.003826519999999999
-1,Approach DJ,ALB,2003,12.7,-0.00061422,0.0,-0.00061422,0.003212299999999999
-1,Approach DJ,ALB,2004,12.5,-0.00076812,0.0,-0.00076812,0.002444179999999999
-1,Approach DJ,ALB,2005,12.0,-0.0017044,0.0,-0.0017044,0.0007397799999999989
-1,Approach DJ,ALB,2006,12.5,0.00070792,0.0,0.00070792,0.0014476999999999988
-1,Approach DJ,ALB,2007,13.3,0.00223947,0.0,0.00223947,0.0036871699999999987
-1,Approach DJ,ALB,2008,13.3,0.00090256,0.0,0.00090256,0.0045897299999999985
-1,Approach DJ,ALB,2009,13.1,-9.276e-05,0.0,-9.276e-05,0.004496969999999999
-1,Approach DJ,ALB,2010,13.0,-0.00027365,0.0,-0.00027365,0.004223319999999998
-1,Approach DJ,ALB,2011,12.8,-0.00059883,0.0,-0.00059883,0.0036244899999999984
-1,Approach DJ,ALB,2012,13.3,0.00093998,0.0,0.00093998,0.004564469999999998
-1,Approach DJ,ALB,2013,13.3,0.00037883,0.0,0.00037883,0.0049432999999999986
-1,Approach DJ,ALB,2014,13.5,0.00058784,0.0,0.00058784,0.005531139999999999
-1,Approach DJ,ALB,2015,13.4,2.2e-05,0.0,2.2e-05,0.005553139999999999
-1,Approach DJ,ALB,2016,13.3,-0.00021138,0.0,-0.00021138,0.005341759999999999
-1,Approach DJ,ALB,2017,13.2,-0.00031078,0.0,-0.00031078,0.005030979999999999
-1,Approach DJ,ALB,2018,13.9,0.00134177,0.0,0.00134177,0.006372749999999999
-1,Approach DJ,ALB,2019,13.8,0.0003472,0.0,0.0003472,0.006719949999999999
-1,Approach DJ,ALB,2020,13.6,-0.0002632,0.0,-0.0002632,0.006456749999999999
-1,Approach DJ,ALB,2021,13.2,-0.0009764,0.0,-0.0009764,0.005480349999999999
-1,Approach DJ,ALB,2022,13.8,0.00087995,0.0,0.00087995,0.006360299999999999
-1,Approach DJ,ARE,1961,27.2,0.00055339,0.0,0.00055339,0.00055339
-1,Approach DJ,ARE,1962,27.8,-0.00298735,0.0,-0.00298735,-0.00243396
-1,Approach DJ,ARE,1963,27.7,-0.00065556,0.0,-0.00065556,-0.00308952
-1,Approach DJ,ARE,1964,26.6,0.00541598,0.0,0.00541598,0.00232646
-1,Approach DJ,ARE,1965,27.6,-0.00295435,0.0,-0.00295435,-0.0006278900000000003
-1,Approach DJ,ARE,1966,27.8,-0.00228215,0.0,-0.00228215,-0.0029100400000000005
-1,Approach DJ,ARE,1967,26.9,0.00382375,0.0,0.00382375,0.0009137099999999994
-1,Approach DJ,ARE,1968,27.1,0.00052431,0.0,0.00052431,0.0014380199999999995
-1,Approach DJ,ARE,1969,27.8,-0.00351545,0.0,-0.00351545,-0.0020774300000000003
-1,Approach DJ,ARE,1970,27.8,-0.0014168,0.0,-0.0014168,-0.00349423
-1,Approach DJ,ARE,1971,27.1,0.00315575,0.0,0.00315575,-0.00033847999999999994
-1,Approach DJ,ARE,1972,26.4,0.00473704,0.0,0.00473704,0.004398559999999999
-1,Approach DJ,ARE,1973,27.3,-0.00259417,0.0,-0.00259417,0.0018043899999999995
-1,Approach DJ,ARE,1974,27.0,0.00050363,0.0,0.00050363,0.0023080199999999996
-1,Approach DJ,ARE,1975,27.0,0.00020298,0.0,0.00020298,0.0025109999999999998
-1,Approach DJ,ARE,1976,26.9,0.00058751,0.0,0.00058751,0.0030985099999999996
-1,Approach DJ,ARE,1977,27.8,-0.00450673,0.0,-0.00450673,-0.00140822
-1,Approach DJ,ARE,1978,27.6,-0.00072483,0.0,-0.00072483,-0.00213305
-1,Approach DJ,ARE,1979,27.8,-0.0013836,0.0,-0.0013836,-0.00351665
-1,Approach DJ,ARE,1980,27.8,-0.00055762,0.0,-0.00055762,-0.00407427
-1,Approach DJ,ARE,1981,27.8,-0.00022473,0.0,-0.00022473,-0.004299
-1,Approach DJ,ARE,1982,26.8,0.0051533,0.0,0.0051533,0.0008543000000000005
-1,Approach DJ,ARE,1983,26.9,0.00157653,0.0,0.00157653,0.0024308300000000006
-1,Approach DJ,ARE,1984,27.3,-0.00141947,0.0,-0.00141947,0.0010113600000000006
-1,Approach DJ,ARE,1985,27.4,-0.00109913,0.0,-0.00109913,-8.776999999999938e-05
-1,Approach DJ,ARE,1986,27.3,8.408e-05,0.0,8.408e-05,-3.6899999999993904e-06
-1,Approach DJ,ARE,1987,27.7,-0.00210637,0.0,-0.00210637,-0.0021100599999999995
-1,Approach DJ,ARE,1988,27.7,-0.00084891,0.0,-0.00084891,-0.0029589699999999996
-1,Approach DJ,ARE,1989,27.0,0.00334726,0.0,0.00334726,0.00038829000000000034
-1,Approach DJ,ARE,1990,27.7,-0.00234037,0.0,-0.00234037,-0.0019520799999999997
-1,Approach DJ,ARE,1991,27.4,0.00066997,0.0,0.00066997,-0.0012821099999999997
-1,Approach DJ,ARE,1992,26.6,0.004337,0.0,0.004337,0.00305489
-1,Approach DJ,ARE,1993,27.5,-0.00285147,0.0,-0.00285147,0.00020342000000000016
-1,Approach DJ,ARE,1994,27.9,-0.00333216,0.0,-0.00333216,-0.0031287399999999996
-1,Approach DJ,ARE,1995,27.5,0.00084002,0.0,0.00084002,-0.0022887199999999997
-1,Approach DJ,ARE,1996,27.9,-0.00184441,0.0,-0.00184441,-0.00413313
-1,Approach DJ,ARE,1997,27.5,0.00143962,0.0,0.00143962,-0.0026935099999999997
-1,Approach DJ,ARE,1998,28.6,-0.00562844,0.0,-0.00562844,-0.00832195
-1,Approach DJ,ARE,1999,28.8,-0.00346662,0.0,-0.00346662,-0.01178857
-1,Approach DJ,ARE,2000,28.3,0.00155843,0.0,0.00155843,-0.01023014
-1,Approach DJ,ARE,2001,28.4,4.765e-05,0.0,4.765e-05,-0.01018249
-1,Approach DJ,ARE,2002,28.2,0.00117473,0.0,0.00117473,-0.00900776
-1,Approach DJ,ARE,2003,28.3,-0.00010165,0.0,-0.00010165,-0.00910941
-1,Approach DJ,ARE,2004,28.5,-0.00120718,0.0,-0.00120718,-0.01031659
-1,Approach DJ,ARE,2005,28.0,0.00238897,0.0,0.00238897,-0.00792762
-1,Approach DJ,ARE,2006,28.5,-0.00191268,0.0,-0.00191268,-0.0098403
-1,Approach DJ,ARE,2007,28.5,-0.00077085,0.0,-0.00077085,-0.01061115
-1,Approach DJ,ARE,2008,28.3,0.00085554,0.0,0.00085554,-0.00975561
-1,Approach DJ,ARE,2009,28.5,-0.00082141,0.0,-0.00082141,-0.01057702
-1,Approach DJ,ARE,2010,29.1,-0.00395778,0.0,-0.00395778,-0.0145348
-1,Approach DJ,ARE,2011,28.4,0.00261743,0.0,0.00261743,-0.01191737
-1,Approach DJ,ARE,2012,28.6,-0.000122,0.0,-0.000122,-0.01203937
-1,Approach DJ,ARE,2013,28.5,0.00054194,0.0,0.00054194,-0.011497430000000001
-1,Approach DJ,ARE,2014,28.2,0.00195972,0.0,0.00195972,-0.009537710000000001
-1,Approach DJ,ARE,2015,28.5,-0.00095149,0.0,-0.00095149,-0.0104892
-1,Approach DJ,ARE,2016,28.7,-0.00157103,0.0,-0.00157103,-0.01206023
-1,Approach DJ,ARE,2017,28.5,0.0005544,0.0,0.0005544,-0.01150583
-1,Approach DJ,ARE,2018,28.8,-0.00156591,0.0,-0.00156591,-0.01307174
-1,Approach DJ,ARE,2019,28.3,0.00232446,0.0,0.00232446,-0.01074728
-1,Approach DJ,ARE,2020,28.2,0.00151191,0.0,0.00151191,-0.00923537
-1,Approach DJ,ARE,2021,29.0,-0.00414091,0.0,-0.00414091,-0.01337628
-1,Approach DJ,ARE,2022,28.6,0.00074894,0.0,0.00074894,-0.01262734
-1,Approach DJ,ARG,1961,15.2,0.00032629,0.0,0.00032629,0.00032629
-1,Approach DJ,ARG,1962,15.0,-0.00012217,0.0,-0.00012217,0.00020412000000000002
-1,Approach DJ,ARG,1963,14.9,-0.00018408,0.0,-0.00018408,2.0040000000000005e-05
-1,Approach DJ,ARG,1964,14.5,-0.00066694,0.0,-0.00066694,-0.0006469
-1,Approach DJ,ARG,1965,15.1,0.00058831,0.0,0.00058831,-5.8589999999999966e-05
-1,Approach DJ,ARG,1966,14.8,-0.00016743,0.0,-0.00016743,-0.00022601999999999995
-1,Approach DJ,ARG,1967,15.2,0.00046122,0.0,0.00046122,0.00023520000000000002
-1,Approach DJ,ARG,1968,15.3,0.00030471,0.0,0.00030471,0.00053991
-1,Approach DJ,ARG,1969,15.4,0.0002363,0.0,0.0002363,0.00077621
-1,Approach DJ,ARG,1970,15.4,9.523e-05,0.0,9.523e-05,0.00087144
-1,Approach DJ,ARG,1971,14.8,-0.00072264,0.0,-0.00072264,0.00014880000000000004
-1,Approach DJ,ARG,1972,15.0,-1.621e-05,0.0,-1.621e-05,0.00013259000000000003
-1,Approach DJ,ARG,1973,14.7,-0.00042708,0.0,-0.00042708,-0.00029448999999999995
-1,Approach DJ,ARG,1974,14.7,-0.00017212,0.0,-0.00017212,-0.00046660999999999995
-1,Approach DJ,ARG,1975,15.0,0.00035118,0.0,0.00035118,-0.00011542999999999997
-1,Approach DJ,ARG,1976,14.5,-0.00058607,0.0,-0.00058607,-0.0007014999999999999
-1,Approach DJ,ARG,1977,15.4,0.0009774,0.0,0.0009774,0.00027590000000000015
-1,Approach DJ,ARG,1978,15.2,0.00016159,0.0,0.00016159,0.0004374900000000001
-1,Approach DJ,ARG,1979,15.0,-0.00018855,0.0,-0.00018855,0.0002489400000000001
-1,Approach DJ,ARG,1980,15.4,0.00041001,0.0,0.00041001,0.0006589500000000002
-1,Approach DJ,ARG,1981,15.3,5.175e-05,0.0,5.175e-05,0.0007107000000000002
-1,Approach DJ,ARG,1982,15.3,2.086e-05,0.0,2.086e-05,0.0007315600000000002
-1,Approach DJ,ARG,1983,15.0,-0.0003641,0.0,-0.0003641,0.0003674600000000002
-1,Approach DJ,ARG,1984,14.4,-0.00103587,0.0,-0.00103587,-0.0006684099999999997
-1,Approach DJ,ARG,1985,15.4,0.00095765,0.0,0.00095765,0.0002892400000000003
-1,Approach DJ,ARG,1986,15.4,0.00038595,0.0,0.00038595,0.0006751900000000002
-1,Approach DJ,ARG,1987,15.3,4.206e-05,0.0,4.206e-05,0.0007172500000000002
-1,Approach DJ,ARG,1988,14.9,-0.0004904,0.0,-0.0004904,0.00022685000000000023
-1,Approach DJ,ARG,1989,15.7,0.00073165,0.0,0.00073165,0.0009585000000000003
-1,Approach DJ,ARG,1990,15.3,-0.00012707,0.0,-0.00012707,0.0008314300000000003
-1,Approach DJ,ARG,1991,15.3,-5.121e-05,0.0,-5.121e-05,0.0007802200000000003
-1,Approach DJ,ARG,1992,14.9,-0.00052799,0.0,-0.00052799,0.0002522300000000003
-1,Approach DJ,ARG,1993,15.3,0.00029456,0.0,0.00029456,0.0005467900000000003
-1,Approach DJ,ARG,1994,15.8,0.00063279,0.0,0.00063279,0.0011795800000000004
-1,Approach DJ,ARG,1995,15.2,-0.00037788,0.0,-0.00037788,0.0008017000000000005
-1,Approach DJ,ARG,1996,15.3,-3.346e-05,0.0,-3.346e-05,0.0007682400000000004
-1,Approach DJ,ARG,1997,15.6,0.00031098,0.0,0.00031098,0.0010792200000000005
-1,Approach DJ,ARG,1998,15.3,-0.00019913,0.0,-0.00019913,0.0008800900000000005
-1,Approach DJ,ARG,1999,15.0,-0.00045276,0.0,-0.00045276,0.00042733000000000045
-1,Approach DJ,ARG,2000,14.7,-0.00060302,0.0,-0.00060302,-0.00017568999999999956
-1,Approach DJ,ARG,2001,15.4,0.00066351,0.0,0.00066351,0.0004878200000000004
-1,Approach DJ,ARG,2002,15.1,-8.908e-05,0.0,-8.908e-05,0.0003987400000000004
-1,Approach DJ,ARG,2003,15.5,0.00042874,0.0,0.00042874,0.0008274800000000004
-1,Approach DJ,ARG,2004,15.5,0.00017279,0.0,0.00017279,0.0010002700000000004
