# Input data: Maddison_CRU_dataset.csv
# Baseline values at T_loess(1961) for cumulative effects
iteration,approach,iso3,T_loess_base,h_T_baseline
11,Approach1J,ALB,12.084570090816552,0.05665974022751533
12,Approach1J,ALB,12.084570090816552,0.03414116730209235
13,Approach1J,ALB,12.084570090816552,0.0636305112783787
14,Approach1J,ALB,12.084570090816552,0.07804311773604329
15,Approach1J,ALB,12.084570090816552,0.05125539021351685
16,Approach1J,ALB,12.084570090816552,0.0639686030073918
17,Approach1J,ALB,12.084570090816552,0.1270707823404862
18,Approach1J,ALB,12.084570090816552,0.08047978794249114
19,Approach1J,ALB,12.084570090816552,0.053855042244094556
20,Approach1J,ALB,12.084570090816552,0.03330018152905263
21,Approach1J,ALB,12.084570090816552,0.08102728227203279
22,Approach1J,ALB,12.084570090816552,0.027093542559250096
23,Approach1J,ALB,12.084570090816552,0.099680466125186
24,Approach1J,ALB,12.084570090816552,0.05078588689302772
25,Approach1J,ALB,12.084570090816552,0.06566251734813877
26,Approach1J,ALB,12.084570090816552,0.12494494494311593
27,Approach1J,ALB,12.084570090816552,0.053259455812044804
28,Approach1J,ALB,12.084570090816552,0.10529837332470296
29,Approach1J,ALB,12.084570090816552,0.07154661452081044
30,Approach1J,ALB,12.084570090816552,0.06389950295392285
31,Approach1J,ALB,12.084570090816552,0.05876044051552328
32,Approach1J,ALB,12.084570090816552,0.06787205840584988
33,Approach1J,ALB,12.084570090816552,0.06190374609786505
34,Approach1J,ALB,12.084570090816552,0.10798148384716498
35,Approach1J,ALB,12.084570090816552,0.07130503179410025
36,Approach1J,ALB,12.084570090816552,0.0573289345720103
37,Approach1J,ALB,12.084570090816552,0.06446221582499534
38,Approach1J,ALB,12.084570090816552,0.05695261893075562
39,Approach1J,ALB,12.084570090816552,0.08918955766005832
40,Approach1J,ALB,12.084570090816552,0.08461836813080834
41,Approach1J,ALB,12.084570090816552,0.030848738909738004
42,Approach1J,ALB,12.084570090816552,0.066104558048807
43,Approach1J,ALB,12.084570090816552,0.054739384742255356
44,Approach1J,ALB,12.084570090816552,0.06507431713339062
45,Approach1J,ALB,12.084570090816552,0.058049108605341376
46,Approach1J,ALB,12.084570090816552,0.055888538239642516
47,Approach1J,ALB,12.084570090816552,0.04736627048498054
48,Approach1J,ALB,12.084570090816552,0.09297706567253945
49,Approach1J,ALB,12.084570090816552,0.052634756693151596
50,Approach1J,ALB,12.084570090816552,0.04855868438542078
51,Approach1J,ALB,12.084570090816552,0.052011475189994244
52,Approach1J,ALB,12.084570090816552,0.031416216635214975
53,Approach1J,ALB,12.084570090816552,0.05706388408557718
54,Approach1J,ALB,12.084570090816552,0.06934446338011183
55,Approach1J,ALB,12.084570090816552,0.09460611600578603
56,Approach1J,ALB,12.084570090816552,0.07077909009307917
57,Approach1J,ALB,12.084570090816552,0.07634034835005465
58,Approach1J,ALB,12.084570090816552,0.032744991926995475
59,Approach1J,ALB,12.084570090816552,0.09839334910062855
-1,Approach1J,ARE,27.30603875335634,0.01370022390205497
0,Approach1J,ARE,27.30603875335634,0.03333370897723403
1,Approach1J,ARE,27.30603875335634,-0.011073650138231778
2,Approach1J,ARE,27.30603875335634,-0.003560411425193602
3,Approach1J,ARE,27.30603875335634,-0.037873607156195754
4,Approach1J,ARE,27.30603875335634,0.06132114365964425
5,Approach1J,ARE,27.30603875335634,0.03078304917066213
6,Approach1J,ARE,27.30603875335634,0.08697553637564331
7,Approach1J,ARE,27.30603875335634,-0.055683019451620686
8,Approach1J,ARE,27.30603875335634,0.04834041745484985
9,Approach1J,ARE,27.30603875335634,0.016893533040386655
10,Approach1J,ARE,27.30603875335634,-0.016010123709408963
11,Approach1J,ARE,27.30603875335634,-0.03004881199319881
12,Approach1J,ARE,27.30603875335634,-0.027129398483920875
13,Approach1J,ARE,27.30603875335634,0.06891127372132921
14,Approach1J,ARE,27.30603875335634,-0.00221505903039676
15,Approach1J,ARE,27.30603875335634,0.10406057137177431
16,Approach1J,ARE,27.30603875335634,0.022363353610460518
17,Approach1J,ARE,27.30603875335634,0.053246115988909326
18,Approach1J,ARE,27.30603875335634,0.07401757624210062
19,Approach1J,ARE,27.30603875335634,0.001787458848086343
20,Approach1J,ARE,27.30603875335634,-0.029869324530265
21,Approach1J,ARE,27.30603875335634,-0.024932171144737947
22,Approach1J,ARE,27.30603875335634,-0.035713580425805636
23,Approach1J,ARE,27.30603875335634,0.11626282150312692
24,Approach1J,ARE,27.30603875335634,-0.015926220173142047
25,Approach1J,ARE,27.30603875335634,0.022474671384547423
26,Approach1J,ARE,27.30603875335634,0.08233943953232348
27,Approach1J,ARE,27.30603875335634,0.026519254643108003
28,Approach1J,ARE,27.30603875335634,0.11046932589217653
29,Approach1J,ARE,27.30603875335634,0.0104778066328034
30,Approach1J,ARE,27.30603875335634,-0.006792776227064867
31,Approach1J,ARE,27.30603875335634,-0.02019853350273043
32,Approach1J,ARE,27.30603875335634,0.03234787821407917
33,Approach1J,ARE,27.30603875335634,-0.002113614070597958
34,Approach1J,ARE,27.30603875335634,0.12889741413434022
35,Approach1J,ARE,27.30603875335634,0.06853412543391785
36,Approach1J,ARE,27.30603875335634,-0.022767781519868024
37,Approach1J,ARE,27.30603875335634,0.02754995323068965
38,Approach1J,ARE,27.30603875335634,-0.0073629429560641
39,Approach1J,ARE,27.30603875335634,0.07067756819092755
40,Approach1J,ARE,27.30603875335634,0.06989551296933716
41,Approach1J,ARE,27.30603875335634,-0.011854027497115505
42,Approach1J,ARE,27.30603875335634,0.051172723283673505
43,Approach1J,ARE,27.30603875335634,0.04550202319508387
44,Approach1J,ARE,27.30603875335634,0.10138316499147644
45,Approach1J,ARE,27.30603875335634,0.025581593892043786
46,Approach1J,ARE,27.30603875335634,0.011491896022523512
47,Approach1J,ARE,27.30603875335634,0.010797389162619714
48,Approach1J,ARE,27.30603875335634,0.08732498771787711
49,Approach1J,ARE,27.30603875335634,-0.02098142325044816
50,Approach1J,ARE,27.30603875335634,0.02895865602361472
51,Approach1J,ARE,27.30603875335634,-0.008752641643798215
52,Approach1J,ARE,27.30603875335634,0.05141819409304842
53,Approach1J,ARE,27.30603875335634,-0.07376436907428519
54,Approach1J,ARE,27.30603875335634,0.04929185124874755
55,Approach1J,ARE,27.30603875335634,0.029962191240708425
56,Approach1J,ARE,27.30603875335634,0.005084223065177806
57,Approach1J,ARE,27.30603875335634,0.09397469839125797
58,Approach1J,ARE,27.30603875335634,-0.019318374847127784
59,Approach1J,ARE,27.30603875335634,0.034765509335874356
-1,Approach1J,ARG,14.945659253844303,0.05870738419921998
0,Approach1J,ARG,14.945659253844303,0.06967636859225072
1,Approach1J,ARG,14.945659253844303,0.04227966448867265
2,Approach1J,ARG,14.945659253844303,0.017448676789598373
3,Approach1J,ARG,14.945659253844303,0.03748935781940371
4,Approach1J,ARG,14.945659253844303,0.07585654727787455
5,Approach1J,ARG,14.945659253844303,0.06333050849095292
6,Approach1J,ARG,14.945659253844303,0.085264035745134
7,Approach1J,ARG,14.945659253844303,0.05781988594756124
8,Approach1J,ARG,14.945659253844303,0.06098222573936724
9,Approach1J,ARG,14.945659253844303,0.06475898969409938
10,Approach1J,ARG,14.945659253844303,0.06884130852318933
11,Approach1J,ARG,14.945659253844303,0.05381138436651349
12,Approach1J,ARG,14.945659253844303,0.031496557220169814
13,Approach1J,ARG,14.945659253844303,0.07099307926321305
14,Approach1J,ARG,14.945659253844303,0.07815003377021494
15,Approach1J,ARG,14.945659253844303,0.062181031339996765
16,Approach1J,ARG,14.945659253844303,0.06654376857755578
17,Approach1J,ARG,14.945659253844303,0.1330938738475274
18,Approach1J,ARG,14.945659253844303,0.08843997527062028
19,Approach1J,ARG,14.945659253844303,0.05426997180942293
20,Approach1J,ARG,14.945659253844303,0.0303700799002726
21,Approach1J,ARG,14.945659253844303,0.07880986238003579
22,Approach1J,ARG,14.945659253844303,0.023535557333361254
23,Approach1J,ARG,14.945659253844303,0.11206921685926645
24,Approach1J,ARG,14.945659253844303,0.049365265560778124
25,Approach1J,ARG,14.945659253844303,0.06825640211337236
26,Approach1J,ARG,14.945659253844303,0.1339520395751297
27,Approach1J,ARG,14.945659253844303,0.05621623897332135
28,Approach1J,ARG,14.945659253844303,0.11711518945026374
29,Approach1J,ARG,14.945659253844303,0.07293150363117923
30,Approach1J,ARG,14.945659253844303,0.06347478770156617
31,Approach1J,ARG,14.945659253844303,0.05693449380550729
32,Approach1J,ARG,14.945659253844303,0.07149117811293937
33,Approach1J,ARG,14.945659253844303,0.06195186162230072
34,Approach1J,ARG,14.945659253844303,0.12170569321897406
35,Approach1J,ARG,14.945659253844303,0.0786617220858951
36,Approach1J,ARG,14.945659253844303,0.055232522376235244
37,Approach1J,ARG,14.945659253844303,0.06757309665180124
38,Approach1J,ARG,14.945659253844303,0.05643944307332602
39,Approach1J,ARG,14.945659253844303,0.09684348927712835
40,Approach1J,ARG,14.945659253844303,0.09217223166374927
41,Approach1J,ARG,14.945659253844303,0.02976153554245905
42,Approach1J,ARG,14.945659253844303,0.07165279644926789
43,Approach1J,ARG,14.945659253844303,0.05965546509879064
44,Approach1J,ARG,14.945659253844303,0.07578378910142816
45,Approach1J,ARG,14.945659253844303,0.06092997256584193
46,Approach1J,ARG,14.945659253844303,0.05731058448924554
47,Approach1J,ARG,14.945659253844303,0.048680305684535366
48,Approach1J,ARG,14.945659253844303,0.10235993304684281
49,Approach1J,ARG,14.945659253844303,0.05070198733280279
50,Approach1J,ARG,14.945659253844303,0.05174626721053938
51,Approach1J,ARG,14.945659253844303,0.05133412976538315
52,Approach1J,ARG,14.945659253844303,0.03684089767383372
53,Approach1J,ARG,14.945659253844303,0.0497198028489312
54,Approach1J,ARG,14.945659253844303,0.07471309659992564
55,Approach1J,ARG,14.945659253844303,0.098094483990133
56,Approach1J,ARG,14.945659253844303,0.07160579435748295
57,Approach1J,ARG,14.945659253844303,0.08633596759353145
58,Approach1J,ARG,14.945659253844303,0.030897990896200045
59,Approach1J,ARG,14.945659253844303,0.10239212979713298
-1,Approach1J,AUS,21.417600393122953,0.04570554672198521
0,Approach1J,AUS,21.417600393122953,0.061257261294229204
1,Approach1J,AUS,21.417600393122953,0.024316093745574474
2,Approach1J,AUS,21.417600393122953,0.01044982362150218
3,Approach1J,AUS,21.417600393122953,0.010039302393837407
4,Approach1J,AUS,21.417600393122953,0.07697059153920512
5,Approach1J,AUS,21.417600393122953,0.05587746861118109
6,Approach1J,AUS,21.417600393122953,0.09392901791911247
7,Approach1J,AUS,21.417600393122953,0.0166046074029014
8,Approach1J,AUS,21.417600393122953,0.06148496531110881
9,Approach1J,AUS,21.417600393122953,0.05114838458700727
10,Approach1J,AUS,21.417600393122953,0.040422120528247646
11,Approach1J,AUS,21.417600393122953,0.02439577064004489
12,Approach1J,AUS,21.417600393122953,0.010360618962578907
13,Approach1J,AUS,21.417600393122953,0.07676754236043672
14,Approach1J,AUS,21.417600393122953,0.052442606494761734
15,Approach1J,AUS,21.417600393122953,0.08518712760763676
16,Approach1J,AUS,21.417600393122953,0.054613241155760245
17,Approach1J,AUS,21.417600393122953,0.11272965021819892
18,Approach1J,AUS,21.417600393122953,0.09077548902909152
19,Approach1J,AUS,21.417600393122953,0.037783704264315154
20,Approach1J,AUS,21.417600393122953,0.008466321106240543
21,Approach1J,AUS,21.417600393122953,0.04356335887467211
22,Approach1J,AUS,21.417600393122953,0.0014002737782309177
23,Approach1J,AUS,21.417600393122953,0.12425668446384339
24,Approach1J,AUS,21.417600393122953,0.027160463192210438
25,Approach1J,AUS,21.417600393122953,0.055828157522412714
26,Approach1J,AUS,21.417600393122953,0.12526386933809147
27,Approach1J,AUS,21.417600393122953,0.04926952138511788
28,Approach1J,AUS,21.417600393122953,0.125322188892064
29,Approach1J,AUS,21.417600393122953,0.054092805692007945
30,Approach1J,AUS,21.417600393122953,0.040543924869099995
31,Approach1J,AUS,21.417600393122953,0.030573306499215636
32,Approach1J,AUS,21.417600393122953,0.06209134357286919
33,Approach1J,AUS,21.417600393122953,0.04142592557188293
34,Approach1J,AUS,21.417600393122953,0.13602432803475106
35,Approach1J,AUS,21.417600393122953,0.08184796312412107
36,Approach1J,AUS,21.417600393122953,0.028356219975900154
37,Approach1J,AUS,21.417600393122953,0.057446042183578044
38,Approach1J,AUS,21.417600393122953,0.03550679750685215
39,Approach1J,AUS,21.417600393122953,0.0951407806692216
40,Approach1J,AUS,21.417600393122953,0.09163057317715811
41,Approach1J,AUS,21.417600393122953,0.015449588312565488
42,Approach1J,AUS,21.417600393122953,0.0699328676257239
43,Approach1J,AUS,21.417600393122953,0.059413495891400395
44,Approach1J,AUS,21.417600393122953,0.09337401956995403
45,Approach1J,AUS,21.417600393122953,0.05210245549079455
46,Approach1J,AUS,21.417600393122953,0.04384502467194193
47,Approach1J,AUS,21.417600393122953,0.03766798505440341
48,Approach1J,AUS,21.417600393122953,0.10574374647874107
49,Approach1J,AUS,21.417600393122953,0.02599690601125937
50,Approach1J,AUS,21.417600393122953,0.0472197521451268
51,Approach1J,AUS,21.417600393122953,0.03145071065959165
52,Approach1J,AUS,21.417600393122953,0.046267916487070154
53,Approach1J,AUS,21.417600393122953,0.0036489129946133403
54,Approach1J,AUS,21.417600393122953,0.07124964980202039
55,Approach1J,AUS,21.417600393122953,0.07927339683283502
56,Approach1J,AUS,21.417600393122953,0.050972661559008314
57,Approach1J,AUS,21.417600393122953,0.09753530666169369
58,Approach1J,AUS,21.417600393122953,0.013159897951454655
59,Approach1J,AUS,21.417600393122953,0.08418003821741388
-1,Approach1J,AUT,6.078203830454138,0.03881623604866622
0,Approach1J,AUT,6.078203830454138,0.0433421864167117
1,Approach1J,AUT,6.078203830454138,0.03129852303976587
2,Approach1J,AUT,6.078203830454138,0.01275556347514264
3,Approach1J,AUT,6.078203830454138,0.03223248762510082
4,Approach1J,AUT,6.078203830454138,0.043189344217717154
5,Approach1J,AUT,6.078203830454138,0.03931725363585363
6,Approach1J,AUT,6.078203830454138,0.0456631787489573
7,Approach1J,AUT,6.078203830454138,0.04927632903732308
8,Approach1J,AUT,6.078203830454138,0.034873325066001916
9,Approach1J,AUT,6.078203830454138,0.04253302118687857
10,Approach1J,AUT,6.078203830454138,0.050638766712215115
11,Approach1J,AUT,6.078203830454138,0.04238301553881495
12,Approach1J,AUT,6.078203830454138,0.026331061446513693
13,Approach1J,AUT,6.078203830454138,0.038580379952471655
14,Approach1J,AUT,6.078203830454138,0.054937462727045555
15,Approach1J,AUT,6.078203830454138,0.02681255319880674
16,Approach1J,AUT,6.078203830454138,0.04290610862768587
17,Approach1J,AUT,6.078203830454138,0.08445615978071092
18,Approach1J,AUT,6.078203830454138,0.049950692827693426
19,Approach1J,AUT,6.078203830454138,0.037619310159800634
20,Approach1J,AUT,6.078203830454138,0.025981820493133988
21,Approach1J,AUT,6.078203830454138,0.0590260648356712
22,Approach1J,AUT,6.078203830454138,0.02214154407011335
23,Approach1J,AUT,6.078203830454138,0.059708252302255835
24,Approach1J,AUT,6.078203830454138,0.0370223646552539
25,Approach1J,AUT,6.078203830454138,0.04408451751795838
26,Approach1J,AUT,6.078203830454138,0.08040956640828407
27,Approach1J,AUT,6.078203830454138,0.03502920112451555
28,Approach1J,AUT,6.078203830454138,0.06415777797503343
29,Approach1J,AUT,6.078203830454138,0.049265638838467685
30,Approach1J,AUT,6.078203830454138,0.04541859225129713
31,Approach1J,AUT,6.078203830454138,0.04299133222050493
32,Approach1J,AUT,6.078203830454138,0.04476716600845528
33,Approach1J,AUT,6.078203830454138,0.043607681765861904
34,Approach1J,AUT,6.078203830454138,0.0644211837882869
35,Approach1J,AUT,6.078203830454138,0.04399675586662376
36,Approach1J,AUT,6.078203830454138,0.0422128826017541
37,Approach1J,AUT,6.078203830454138,0.042796781142466156
38,Approach1J,AUT,6.078203830454138,0.040595821037252684
39,Approach1J,AUT,6.078203830454138,0.05635348371481903
40,Approach1J,AUT,6.078203830454138,0.05321574129979064
41,Approach1J,AUT,6.078203830454138,0.022679881070372502
42,Approach1J,AUT,6.078203830454138,0.041873866655886834
43,Approach1J,AUT,6.078203830454138,0.0343999212351425
44,Approach1J,AUT,6.078203830454138,0.03674093317022841
45,Approach1J,AUT,6.078203830454138,0.038471236068959275
46,Approach1J,AUT,6.078203830454138,0.03819329686875062
47,Approach1J,AUT,6.078203830454138,0.03227640321604043
48,Approach1J,AUT,6.078203830454138,0.05754796941829643
49,Approach1J,AUT,6.078203830454138,0.038763271924722995
50,Approach1J,AUT,6.078203830454138,0.03151760484378821
51,Approach1J,AUT,6.078203830454138,0.03725194922503777
52,Approach1J,AUT,6.078203830454138,0.017520365693994136
53,Approach1J,AUT,6.078203830454138,0.04650629308853457
54,Approach1J,AUT,6.078203830454138,0.04431168782133845
55,Approach1J,AUT,6.078203830454138,0.0637291675295183
56,Approach1J,AUT,6.078203830454138,0.04920101319346995
57,Approach1J,AUT,6.078203830454138,0.04529415566646779
58,Approach1J,AUT,6.078203830454138,0.024665634264351602
59,Approach1J,AUT,6.078203830454138,0.06596379711690148
-1,Approach1J,BDI,19.282308656072836,0.052562149038200626
0,Approach1J,BDI,19.282308656072836,0.06661304922629172
1,Approach1J,BDI,19.282308656072836,0.03266596139149945
2,Approach1J,BDI,19.282308656072836,0.013731278882718516
3,Approach1J,BDI,19.282308656072836,0.022014216297248465
4,Approach1J,BDI,19.282308656072836,0.07872302570782691
5,Approach1J,BDI,19.282308656072836,0.06066640747705428
6,Approach1J,BDI,19.282308656072836,0.09295787345808107
7,Approach1J,BDI,19.282308656072836,0.034628801401779596
8,Approach1J,BDI,19.282308656072836,0.06304963403587412
9,Approach1J,BDI,19.282308656072836,0.058421570221309144
10,Approach1J,BDI,19.282308656072836,0.05368848779237273
11,Approach1J,BDI,19.282308656072836,0.037622662192864254
12,Approach1J,BDI,19.282308656072836,0.01965713759808399
13,Approach1J,BDI,19.282308656072836,0.0765303315048384
14,Approach1J,BDI,19.282308656072836,0.06490241007227826
15,Approach1J,BDI,19.282308656072836,0.07785860186011304
16,Approach1J,BDI,19.282308656072836,0.06127151174901929
17,Approach1J,BDI,19.282308656072836,0.1246590586255478
18,Approach1J,BDI,19.282308656072836,0.09240734270170131
19,Approach1J,BDI,19.282308656072836,0.04589433509477947
20,Approach1J,BDI,19.282308656072836,0.018034873909930818
21,Approach1J,BDI,19.282308656072836,0.0598267377688074
22,Approach1J,BDI,19.282308656072836,0.010862968245371765
23,Approach1J,BDI,19.282308656072836,0.12266347918022567
24,Approach1J,BDI,19.282308656072836,0.03739795246961605
25,Approach1J,BDI,19.282308656072836,0.06273343393306935
26,Approach1J,BDI,19.282308656072836,0.13258580160273198
27,Approach1J,BDI,19.282308656072836,0.053651779349383366
28,Approach1J,BDI,19.282308656072836,0.12545414783526948
29,Approach1J,BDI,19.282308656072836,0.06367657829180798
30,Approach1J,BDI,19.282308656072836,0.05147763495894478
31,Approach1J,BDI,19.282308656072836,0.042678746338983914
32,Approach1J,BDI,19.282308656072836,0.06788872022446969
33,Approach1J,BDI,19.282308656072836,0.05136146057372962
34,Approach1J,BDI,19.282308656072836,0.1338643822980883
35,Approach1J,BDI,19.282308656072836,0.08285943330397118
36,Approach1J,BDI,19.282308656072836,0.040616788664399245
37,Approach1J,BDI,19.282308656072836,0.0634185884421639
38,Approach1J,BDI,19.282308656072836,0.0454442225961406
39,Approach1J,BDI,19.282308656072836,0.09861784027144534
40,Approach1J,BDI,19.282308656072836,0.09451187091608883
41,Approach1J,BDI,19.282308656072836,0.021988597844626603
42,Approach1J,BDI,19.282308656072836,0.07268803059065616
43,Approach1J,BDI,19.282308656072836,0.061235235643871996
44,Approach1J,BDI,19.282308656072836,0.08858766564728686
45,Approach1J,BDI,19.282308656072836,0.057367254004556834
46,Approach1J,BDI,19.282308656072836,0.05084519467607514
47,Approach1J,BDI,19.282308656072836,0.043445207812844944
48,Approach1J,BDI,19.282308656072836,0.10736238600064422
