# Input data: bootstrap_h_values.csv
# Point estimate cumulative effects for all countries
iteration,approach,iso3,year,temp,h_T,h_T_trend_1961,h_T_delta,h_T_delta_cum
-1,Approach1J,AFG,1961,12.3,0.0573357,0.0569526882734914,0.0003830117265086058,0.0003830117265086058
-1,Approach1J,AFG,1962,12.0,0.0569352,0.0569526882734914,-1.7488273491399198e-05,0.0003655234530172066
-1,Approach1J,AFG,1963,12.9,0.05798702,0.0569526882734914,0.0010343317265086027,0.0013998551795258093
-1,Approach1J,AFG,1964,11.3,0.05580665,0.0569526882734914,-0.0011460382734913982,0.00025381690603441115
-1,Approach1J,AFG,1965,12.2,0.05720774,0.0569526882734914,0.00025505172650860247,0.0005088686325430136
-1,Approach1J,AFG,1966,12.5,0.05757498,0.0569526882734914,0.0006222917265086003,0.001131160359051614
-1,Approach1J,AFG,1967,11.9,0.05679061,0.0569526882734914,-0.0001620782734913992,0.0009690820855602147
-1,Approach1J,AFG,1968,12.0,0.0569352,0.0569526882734914,-1.7488273491399198e-05,0.0009515938120688155
-1,Approach1J,AFG,1969,11.7,0.0564848,0.0569526882734914,-0.00046788827349139583,0.0004837055385774197
-1,Approach1J,AFG,1970,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.0014233372650860193
-1,Approach1J,AFG,1971,12.7,0.05779209,0.0569526882734914,0.0008394017265085998,0.002262738991594619
-1,Approach1J,AFG,1972,10.8,0.05483422,0.0569526882734914,-0.0021184682734913945,0.00014427071810322462
-1,Approach1J,AFG,1973,12.3,0.0573357,0.0569526882734914,0.0003830117265086058,0.0005272824446118304
-1,Approach1J,AFG,1974,11.5,0.05615681,0.0569526882734914,-0.0007958782734913961,-0.0002685958288795656
-1,Approach1J,AFG,1975,11.8,0.05664047,0.0569526882734914,-0.0003122182734913992,-0.0005808141023709648
-1,Approach1J,AFG,1976,11.8,0.05664047,0.0569526882734914,-0.0003122182734913992,-0.000893032375862364
-1,Approach1J,AFG,1977,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,4.6599350646235604e-05
-1,Approach1J,AFG,1978,12.4,0.05745811,0.0569526882734914,0.0005054217265086022,0.0005520210771548378
-1,Approach1J,AFG,1979,12.4,0.05745811,0.0569526882734914,0.0005054217265086022,0.00105744280366344
-1,Approach1J,AFG,1980,12.7,0.05779209,0.0569526882734914,0.0008394017265085998,0.00189684453017204
-1,Approach1J,AFG,1981,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.0028364762566806395
-1,Approach1J,AFG,1982,11.7,0.0564848,0.0569526882734914,-0.00046788827349139583,0.0023685879831892437
-1,Approach1J,AFG,1983,12.6,0.05768631,0.0569526882734914,0.0007336217265086001,0.0031022097096978438
-1,Approach1J,AFG,1984,12.0,0.0569352,0.0569526882734914,-1.7488273491399198e-05,0.0030847214362064446
-1,Approach1J,AFG,1985,12.6,0.05768631,0.0569526882734914,0.0007336217265086001,0.0038183431627150446
-1,Approach1J,AFG,1986,12.1,0.05707424,0.0569526882734914,0.0001215517265086008,0.0039398948892236454
-1,Approach1J,AFG,1987,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.004879526615732245
-1,Approach1J,AFG,1988,13.2,0.05823783,0.0569526882734914,0.0012851417265085999,0.006164668342240845
-1,Approach1J,AFG,1989,12.0,0.0569352,0.0569526882734914,-1.7488273491399198e-05,0.006147180068749446
-1,Approach1J,AFG,1990,12.9,0.05798702,0.0569526882734914,0.0010343317265086027,0.0071815117952580484
-1,Approach1J,AFG,1991,12.3,0.0573357,0.0569526882734914,0.0003830117265086058,0.007564523521766654
-1,Approach1J,AFG,1992,12.1,0.05707424,0.0569526882734914,0.0001215517265086008,0.007686075248275255
-1,Approach1J,AFG,1993,12.3,0.0573357,0.0569526882734914,0.0003830117265086058,0.008069086974783861
-1,Approach1J,AFG,1994,12.6,0.05768631,0.0569526882734914,0.0007336217265086001,0.008802708701292461
-1,Approach1J,AFG,1995,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.00974234042780106
-1,Approach1J,AFG,1996,12.3,0.0573357,0.0569526882734914,0.0003830117265086058,0.010125352154309666
-1,Approach1J,AFG,1997,12.6,0.05768631,0.0569526882734914,0.0007336217265086001,0.010858973880818266
-1,Approach1J,AFG,1998,12.9,0.05798702,0.0569526882734914,0.0010343317265086027,0.01189330560732687
-1,Approach1J,AFG,1999,13.5,0.05843875,0.0569526882734914,0.0014860617265086001,0.01337936733383547
-1,Approach1J,AFG,2000,13.3,0.05831035,0.0569526882734914,0.0013576617265085994,0.014737029060344069
-1,Approach1J,AFG,2001,13.6,0.05849463,0.0569526882734914,0.0015419417265086013,0.01627897078685267
-1,Approach1J,AFG,2002,13.4,0.05837732,0.0569526882734914,0.0014246317265086059,0.017703602513361276
-1,Approach1J,AFG,2003,12.9,0.05798702,0.0569526882734914,0.0010343317265086027,0.01873793423986988
-1,Approach1J,AFG,2004,13.6,0.05849463,0.0569526882734914,0.0015419417265086013,0.02027987596637848
-1,Approach1J,AFG,2005,13.0,0.05807616,0.0569526882734914,0.0011234717265086042,0.021403347692887084
-1,Approach1J,AFG,2006,13.4,0.05837732,0.0569526882734914,0.0014246317265086059,0.02282797941939569
-1,Approach1J,AFG,2007,13.2,0.05823783,0.0569526882734914,0.0012851417265085999,0.02411312114590429
-1,Approach1J,AFG,2008,13.1,0.05815977,0.0569526882734914,0.001207081726508602,0.025320202872412892
-1,Approach1J,AFG,2009,13.3,0.05831035,0.0569526882734914,0.0013576617265085994,0.02667786459892149
-1,Approach1J,AFG,2010,13.7,0.05854497,0.0569526882734914,0.0015922817265086042,0.028270146325430096
-1,Approach1J,AFG,2011,13.1,0.05815977,0.0569526882734914,0.001207081726508602,0.029477228051938698
-1,Approach1J,AFG,2012,12.7,0.05779209,0.0569526882734914,0.0008394017265085998,0.030316629778447297
-1,Approach1J,AFG,2013,13.6,0.05849463,0.0569526882734914,0.0015419417265086013,0.0318585715049559
-1,Approach1J,AFG,2014,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.0327982032314645
-1,Approach1J,AFG,2015,13.4,0.05837732,0.0569526882734914,0.0014246317265086059,0.034222834957973104
-1,Approach1J,AFG,2016,13.9,0.05862902,0.0569526882734914,0.0016763317265085995,0.035899166684481704
-1,Approach1J,AFG,2017,13.5,0.05843875,0.0569526882734914,0.0014860617265086001,0.037385228410990304
-1,Approach1J,AFG,2018,13.7,0.05854497,0.0569526882734914,0.0015922817265086042,0.03897751013749891
-1,Approach1J,AFG,2019,13.4,0.05837732,0.0569526882734914,0.0014246317265086059,0.040402141864007514
-1,Approach1J,AFG,2020,12.8,0.05789232,0.0569526882734914,0.0009396317265085996,0.041341773590516114
-1,Approach1J,AFG,2021,14.0,0.05866273,0.0569526882734914,0.0017100417265086057,0.04305181531702472
-1,Approach1J,AFG,2022,14.1,0.05869089,0.0569526882734914,0.001738201726508605,0.044790017043533324
-1,Approach1J,AGO,1961,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-6.938140881770222e-05
-1,Approach1J,AGO,1962,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-0.00013876281763540443
-1,Approach1J,AGO,1963,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-0.00020814422645310665
-1,Approach1J,AGO,1964,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-0.00027752563527080887
-1,Approach1J,AGO,1965,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-0.0003469070440885111
-1,Approach1J,AGO,1966,21.5,0.0453903,0.0462183314088177,-0.0008280314088177018,-0.001174938452906213
-1,Approach1J,AGO,1967,21.3,0.04614895,0.0462183314088177,-6.938140881770222e-05,-0.0012443198617239151
-1,Approach1J,AGO,1968,21.4,0.0457724,0.0462183314088177,-0.0004459314088177055,-0.0016902512705416206
-1,Approach1J,AGO,1969,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.002905922679359324
-1,Approach1J,AGO,1970,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.0041215940881770274
-1,Approach1J,AGO,1971,21.4,0.0457724,0.0462183314088177,-0.0004459314088177055,-0.004567525496994733
-1,Approach1J,AGO,1972,21.4,0.0457724,0.0462183314088177,-0.0004459314088177055,-0.005013456905812438
-1,Approach1J,AGO,1973,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.006622308314630142
-1,Approach1J,AGO,1974,21.2,0.04651995,0.0462183314088177,0.0003016185911822941,-0.006320689723447848
-1,Approach1J,AGO,1975,21.4,0.0457724,0.0462183314088177,-0.0004459314088177055,-0.006766621132265553
-1,Approach1J,AGO,1976,21.2,0.04651995,0.0462183314088177,0.0003016185911822941,-0.006465002541083259
-1,Approach1J,AGO,1977,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.007680673949900962
-1,Approach1J,AGO,1978,21.4,0.0457724,0.0462183314088177,-0.0004459314088177055,-0.008126605358718668
-1,Approach1J,AGO,1979,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.009735456767536371
-1,Approach1J,AGO,1980,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.010951128176354075
-1,Approach1J,AGO,1981,21.5,0.0453903,0.0462183314088177,-0.0008280314088177018,-0.011779159585171776
-1,Approach1J,AGO,1982,21.5,0.0453903,0.0462183314088177,-0.0008280314088177018,-0.012607190993989478
-1,Approach1J,AGO,1983,21.9,0.04380648,0.0462183314088177,-0.0024118514088177015,-0.01501904240280718
-1,Approach1J,AGO,1984,21.8,0.04421075,0.0462183314088177,-0.0020075814088177033,-0.017026623811624883
-1,Approach1J,AGO,1985,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.018635475220442586
-1,Approach1J,AGO,1986,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.01985114662926029
-1,Approach1J,AGO,1987,22.1,0.0429813,0.0462183314088177,-0.0032370314088177032,-0.023088178038077993
-1,Approach1J,AGO,1988,21.8,0.04421075,0.0462183314088177,-0.0020075814088177033,-0.025095759446895696
-1,Approach1J,AGO,1989,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.0263114308557134
-1,Approach1J,AGO,1990,21.8,0.04421075,0.0462183314088177,-0.0020075814088177033,-0.028319012264531103
-1,Approach1J,AGO,1991,21.6,0.04500266,0.0462183314088177,-0.0012156714088177034,-0.029534683673348806
-1,Approach1J,AGO,1992,21.8,0.04421075,0.0462183314088177,-0.0020075814088177033,-0.03154226508216651
-1,Approach1J,AGO,1993,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.03315111649098421
-1,Approach1J,AGO,1994,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.034759967899801916
-1,Approach1J,AGO,1995,22.0,0.04339666,0.0462183314088177,-0.0028216714088177067,-0.03758163930861962
-1,Approach1J,AGO,1996,21.8,0.04421075,0.0462183314088177,-0.0020075814088177033,-0.039589220717437326
-1,Approach1J,AGO,1997,21.9,0.04380648,0.0462183314088177,-0.0024118514088177015,-0.04200107212625503
-1,Approach1J,AGO,1998,22.2,0.0425604,0.0462183314088177,-0.003657931408817705,-0.04565900353507273
-1,Approach1J,AGO,1999,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.047267854943890436
-1,Approach1J,AGO,2000,21.7,0.04460948,0.0462183314088177,-0.0016088514088177033,-0.04887670635270814
-1,Approach1J,AGO,2001,21.9,0.04380648,0.0462183314088177,-0.0024118514088177015,-0.05128855776152584
