model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Côte d'Ivoire,2003,191899615232.0,577683979784.4844,26.215883398716606,1.6895379700834485,5.292750996026801,0.009197190156416513
MIROC-ES2L,Côte d'Ivoire,2004,191899615232.0,564490378244.1102,27.2294748682766,1.6100552816374174,5.154712472397594,-0.026426808291061477
MIROC-ES2L,Côte d'Ivoire,2005,191899615232.0,563639424205.9569,27.334755449244998,1.6268525231632858,5.079793674192553,-0.01464069401370427
MIROC-ES2L,Côte d'Ivoire,2006,191899615232.0,569719906164.6826,25.920346020085727,1.6401360490407342,5.193696274542663,0.02217498986726607
MIROC-ES2L,Côte d'Ivoire,2007,191899615232.0,568268018383.5735,26.1266292842168,1.5537225421231209,5.306005869257889,0.021393726553428305
MIROC-ES2L,Côte d'Ivoire,2008,191899615232.0,574220148657.4066,26.04222125377347,1.6045225862574835,5.171089115423999,-0.025756034911732284
MIROC-ES2L,Côte d'Ivoire,2009,191899615232.0,585736656682.1516,26.60002212545796,1.5923441169680375,5.47181887122852,0.05652775179611691
MIROC-ES2L,Côte d'Ivoire,2010,191899615232.0,580255752439.6488,27.403299450311327,1.493048193075919,5.380207968988454,-0.016884049381838073
MIROC-ES2L,Côte d'Ivoire,2011,191899615232.0,587671043305.198,26.825730370870453,1.6213319914610083,5.269612677179891,-0.020770165311349675
MIROC-ES2L,Côte d'Ivoire,2012,191899615232.0,574009691031.55,26.04088274041229,1.6708360970941585,5.17937936863511,-0.017271627972595738
MIROC-ES2L,Côte d'Ivoire,2013,191899615232.0,563602632761.2168,26.366832236750763,1.5788904058409752,5.217107724284179,0.007257936441759316
MIROC-ES2L,Côte d'Ivoire,2014,191899615232.0,558209489200.9385,26.702651449317628,1.6084685929838483,5.0735918839170155,-0.027894147398990654
MIROC-ES2L,Dem. Rep. Congo,1850,2415622209536.0,9426889380976.195,22.49324693841015,1.7792594917307705,5.189241760980302,
MIROC-ES2L,Dem. Rep. Congo,1851,2415622209536.0,9399264767795.824,23.00734879980098,1.7920077983085616,5.286070037692235,0.01848747539784612
MIROC-ES2L,Dem. Rep. Congo,1852,2415622209536.0,9403661924255.285,22.729137392529122,1.635728782996541,5.2779257312323455,-0.001541899154750892
MIROC-ES2L,Dem. Rep. Congo,1853,2415622209536.0,9408920152213.547,22.361219200939452,1.707678473455633,5.173411014533172,-0.020000924927505714
MIROC-ES2L,Dem. Rep. Congo,1854,2415622209536.0,9387625522600.42,22.032864256670155,1.8105847389512024,5.119896653932863,-0.010397987601110437
MIROC-ES2L,Dem. Rep. Congo,1855,2415622209536.0,9340197757512.598,22.590662786064332,1.8311044908407157,5.095186762921876,-0.0048379319479634475
MIROC-ES2L,Dem. Rep. Congo,1856,2415622209536.0,9309222571555.402,22.5930302389986,1.7727341060058188,5.178603347810864,0.016239073820576433
MIROC-ES2L,Dem. Rep. Congo,1857,2415622209536.0,9315799294689.656,22.661139070255278,1.8119922327971842,5.232133048716681,0.010283647690578102
MIROC-ES2L,Dem. Rep. Congo,1858,2415622209536.0,9315033142310.938,22.46475138408358,1.8223062104029453,5.112177867618091,-0.023193533027228153
MIROC-ES2L,Dem. Rep. Congo,1859,2415622209536.0,9294511976976.625,22.533386470486484,1.703789250870641,5.201950462684662,0.01740813363199023
MIROC-ES2L,Dem. Rep. Congo,1860,2415622209536.0,9323739285430.154,22.896387831815094,1.7396805546326857,5.368231247025593,0.031464833309664764
MIROC-ES2L,Dem. Rep. Congo,1861,2415622209536.0,9317416007053.566,22.468971526943697,1.7885187133837668,5.1409410091667835,-0.04326233912243871
