model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
CNRM-ESM2-1,Liberia,1886,96818878464.0,349672476438.7339,23.92609434528144,2.07753719835117,6.936468779800762,0.0521263792563873
CNRM-ESM2-1,Liberia,1887,96818878464.0,351572596329.401,23.790559530886174,2.0168435772010618,6.750311725403648,-0.02720413831145785
CNRM-ESM2-1,Liberia,1888,96818878464.0,308489990709.01514,24.41281565643617,1.9327116060453482,5.692377145131911,-0.17046074851936344
CNRM-ESM2-1,Liberia,1889,96818878464.0,325186563728.1588,23.709208006575267,1.8737432764620305,6.303057953944259,0.10190696830904233
CNRM-ESM2-1,Liberia,1890,96818878464.0,353003395135.60315,23.832726375911466,2.144507627927425,6.998520490675762,0.10466386309200804
CNRM-ESM2-1,Liberia,1891,96818878464.0,349634937079.6491,24.15722083578956,2.1030741856383743,6.8135082210269236,-0.02679162345492836
CNRM-ESM2-1,Liberia,1892,96818878464.0,346494518094.4338,23.69829215545631,2.0055990932598156,6.929381039041064,0.016863348271052292
CNRM-ESM2-1,Liberia,1893,96818878464.0,351144964348.9955,24.271607602799687,2.0521424009828744,6.939969891596237,0.001526943065397024
CNRM-ESM2-1,Liberia,1894,96818878464.0,354276085596.74457,24.29400675950105,2.072749807355847,6.984197779576782,0.006352700968027092
CNRM-ESM2-1,Liberia,1895,96818878464.0,342683509057.21826,23.985134220767286,2.0368983489694235,6.803752484291461,-0.026175841188796012
CNRM-ESM2-1,Liberia,1896,96818878464.0,349325860387.855,23.77279294514227,1.9701027897104864,6.805996721607403,0.0003297984852375091
CNRM-ESM2-1,Liberia,1897,96818878464.0,352621055044.40106,23.932195321421077,2.051448176522562,6.941766858726955,0.019752238323627713
CNRM-ESM2-1,Liberia,1898,96818878464.0,315006279745.09546,24.256209468641117,2.1163676211247635,5.698583863541448,-0.197338633730483
CNRM-ESM2-1,Liberia,1899,96818878464.0,345771569926.0149,23.92472014060241,2.0390598913395275,6.93179904586907,0.1959016831091962
CNRM-ESM2-1,Liberia,1900,96818878464.0,352549671336.62726,23.86425725881025,2.020699618921628,6.935745840984625,0.0005692132607930667
CNRM-ESM2-1,Liberia,1901,96818878464.0,334814930267.4865,24.351592146102895,1.8989184834136936,6.516122342315837,-0.062409129108966344
CNRM-ESM2-1,Liberia,1902,96818878464.0,340194280078.515,23.73694736279282,1.924241787015351,6.536746819668744,0.0031601472842288647
CNRM-ESM2-1,Liberia,1903,96818878464.0,343953059706.74066,24.127747978065127,2.0820420004030016,6.763925046318104,0.03416373618367441
CNRM-ESM2-1,Liberia,1904,96818878464.0,343002265655.9803,24.334082860182477,2.046437489273775,6.758355175467924,-0.000823806499174573
CNRM-ESM2-1,Liberia,1905,96818878464.0,359277255916.31726,23.599957681561804,2.0459027838781796,7.21087439321821,0.06481067579861266
CNRM-ESM2-1,Liberia,1906,96818878464.0,321785450536.31146,24.15859431778083,1.7967320755417904,5.98276281118246,-0.18670774918018385
CNRM-ESM2-1,Liberia,1907,96818878464.0,335893294719.9504,24.546863317113154,2.1318044319966294,6.672469050656013,0.10910749411435039
CNRM-ESM2-1,Liberia,1908,96818878464.0,353170218867.4377,23.7673527751983,2.105996256379859,6.975653523773347,0.044436054540212044
CNRM-ESM2-1,Liberia,1909,96818878464.0,345323523480.16797,24.123343199835773,2.060661845258148,6.717621108739237,-0.037691928296984534
CNRM-ESM2-1,Liberia,1910,96818878464.0,344371372713.59467,23.636087383301003,2.0434324994717095,6.601093068467543,-0.017498838431996067
CNRM-ESM2-1,Liberia,1911,96818878464.0,350457998964.4756,24.102871214780944,2.133231405678854,6.905417937172571,0.04507106002037786
CNRM-ESM2-1,Liberia,1912,96818878464.0,336806644942.13446,24.07067622017467,2.005452101800925,6.347338835832785,-0.08427066767993319
CNRM-ESM2-1,Liberia,1913,96818878464.0,332524498605.2621,23.936895961229517,2.121923084164024,6.331592229920542,-0.0024839024562339773
CNRM-ESM2-1,Liberia,1914,96818878464.0,348153608384.2129,24.198942630026394,2.0254086405582434,7.037055521112122,0.10563809119888234
CNRM-ESM2-1,Liberia,1915,96818878464.0,333281367025.68677,24.264255147563738,2.05804751941394,6.215297953626646,-0.12417616797337838
CNRM-ESM2-1,Liberia,1916,96818878464.0,318863425105.9475,24.01974271721091,1.9792442541351618,5.964298301551433,-0.04122225218459774
CNRM-ESM2-1,Liberia,1917,96818878464.0,332688953925.28064,24.18812302890217,1.9569747557534936,6.552957988163696,0.094125136273288
CNRM-ESM2-1,Liberia,1918,96818878464.0,348490008024.5678,23.699857580958387,2.006047210211272,6.702056278401795,0.022497837582307056
CNRM-ESM2-1,Liberia,1919,96818878464.0,334233057183.0698,24.225353679945854,1.9417881110035764,6.379975000192052,-0.04925020765085497
CNRM-ESM2-1,Liberia,1920,96818878464.0,331384206301.13635,24.127225193837635,2.0624976051326898,6.352468308017491,-0.004320731583341786
CNRM-ESM2-1,Liberia,1921,96818878464.0,336841670301.2131,24.28971056177609,1.9102111682262595,6.59189664961257,0.036997667030350234
CNRM-ESM2-1,Liberia,1922,96818878464.0,343814014590.4946,24.13271477526452,2.022274434321696,6.70981382749316,0.01773009073776155
CNRM-ESM2-1,Liberia,1923,96818878464.0,344530340156.3506,24.063069545282115,2.0382549483687433,6.6857232527781925,-0.0035968099736998216
CNRM-ESM2-1,Liberia,1924,96818878464.0,360792555139.09265,23.873753821669062,1.9038651480607776,7.167473266158603,0.06957879380379106
CNRM-ESM2-1,Liberia,1925,96818878464.0,333324191214.14886,23.976107092141667,2.132597431505078,6.4174421343726875,-0.11053357202500202
CNRM-ESM2-1,Liberia,1926,96818878464.0,361287635129.87195,23.82619844255696,2.070834142888032,7.324888819296891,0.1322583596612712
CNRM-ESM2-1,Liberia,1927,96818878464.0,334556105196.94116,24.0860300635195,2.0449747031982217,6.262893032892653,-0.1566357523499453
CNRM-ESM2-1,Liberia,1928,96818878464.0,350820524486.7435,24.273817102058114,1.9911613085027289,7.026702772354394,0.11507534918744611
CNRM-ESM2-1,Liberia,1929,96818878464.0,339298151301.44543,23.968213991776707,2.119739349730567,6.5063229796792355,-0.07694310319670383
