,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
6535,MUS,2018,10805.4615213739,0.039796784334386714,24.4,7.693458851149786,1265577.0
6536,MUS,2019,11111.3423669526,0.02791471872868101,24.75,7.432187906154344,1265985.0
6537,MUS,2020,9533.5982796049,-0.15314420112255256,24.1,7.148974477023577,1266014.0
6538,MUS,2021,9849.34891121846,0.03258313227689236,24.25,7.258588191437236,1266334.0
6539,MUS,2022,10703.2364271462,0.08314081294447284,23.85,7.262418200159916,1262523.0
6540,MWI,1961,273.671621408503,0.049814460946202566,22.3,7.265080011762366,3715534.0
6541,MWI,1962,268.930590447321,-0.017475607415410543,22.0,7.211113830818926,3806307.0
6542,MWI,1963,258.785106001313,-0.038455307486092494,21.6,7.268780745658128,3900506.0
6543,MWI,1964,259.238122939762,0.0017490221620359847,21.8,6.865578200082951,3997305.0
6544,MWI,1965,287.429237122103,0.10322966528687072,21.6,7.0986235417445585,4096157.0
6545,MWI,1966,317.619584182681,0.09987769232279131,22.3,6.951867853600458,4197926.0
6546,MWI,1967,332.425655375486,0.04556185172401861,22.1,7.140056768081112,4303012.0
6547,MWI,1968,318.047172486263,-0.044216529309131225,22.0,7.084896775734549,4411054.0
6548,MWI,1969,328.552929300512,0.03249823621754011,22.4,7.099119163760321,4521184.0
6549,MWI,1970,322.094520458592,-0.019852904881712874,22.4,7.09115958272733,4633944.0
6550,MWI,1971,365.077375924135,0.12526427568296672,22.0,7.0587581525186645,4751434.0
6551,MWI,1972,378.037141418137,0.03488312856327269,22.1,7.04009846596985,4874475.0
6552,MWI,1973,376.728815500011,-0.003466842182084484,22.2,6.8988154374126625,5003938.0
6553,MWI,1974,392.972432824442,0.04221385759360263,21.6,7.306934002447593,5141337.0
6554,MWI,1975,405.377974102106,0.03108043734527577,21.9,6.968191647785968,5287367.0
6555,MWI,1976,413.438148179235,0.01968802081916099,21.9,7.2525499308901535,5443384.0
6556,MWI,1977,420.514723667702,0.016971571379038153,22.5,7.033330101890203,5614983.0
6557,MWI,1978,445.993639511543,0.058825197265944595,22.1,7.293561749427117,5810132.0
6558,MWI,1979,448.71641753731,0.0060864106972227106,22.2,7.1474805898880245,6028749.0
6559,MWI,1980,433.515183153301,-0.03446428124837464,22.1,7.182656017069185,6265529.0
6560,MWI,1981,394.77170082524,-0.0936191949660925,21.9,6.937993462042747,6516454.0
6561,MWI,1982,388.989575970974,-0.01475507894663064,22.1,7.173421777376237,6778879.0
6562,MWI,1983,387.845329799767,-0.0029459206588944298,23.1,6.909952862525624,7051709.0
6563,MWI,1984,392.970121764045,0.013126957322726618,22.5,7.099366882683184,7332810.0
6564,MWI,1985,395.418720697156,0.006211672906742294,22.1,7.166960713441369,7620508.0
6565,MWI,1986,380.298046902206,-0.03898997659571979,22.1,7.1780877130988054,7906480.0
6566,MWI,1987,368.458072161033,-0.03162835384144991,22.9,6.814542897259958,8293174.0
6567,MWI,1988,360.182864554351,-0.022715065823979863,22.5,7.093155425385689,8753262.0
6568,MWI,1989,348.201112852441,-0.033831636235007956,22.1,7.315883504509785,9176220.0
6569,MWI,1990,353.771303717595,0.015870446323347664,22.7,6.811244378601294,9545852.0
6570,MWI,1991,372.997561772469,0.052921213152037794,22.5,7.047343293189191,9844227.0
