,iso_id,year,pcGDP,growth_pcGDP,temp,precp,Pop
4959,LBR,1979,4546.0,0.018426539783218843,25.1,0.04773846084881406,1804000.0
4960,LBR,1980,4138.0,-0.09403514610700014,25.1,-0.07169895599994192,1858000.0
4961,LBR,1981,3862.0,-0.06902739531702906,25.1,-0.10114039733216007,1913000.0
4962,LBR,1982,3813.0,-0.012768903130895737,24.8,-0.12612278887755224,1972000.0
4963,LBR,1983,3572.0,-0.06529061786117296,25.4,-0.24266494973204455,2033000.0
4964,LBR,1984,3443.0,-0.03678247865786588,25.2,-0.08854407261087438,2096000.0
4965,LBR,1985,3269.0,-0.05185905661431356,25.1,-0.07103980364597273,2163000.0
4966,LBR,1986,3129.0,-0.043770663055328285,24.9,-0.2249342637377847,2233000.0
4967,LBR,1987,3084.0,-0.014486008985661769,25.8,-0.0909610463056163,2306000.0
4968,LBR,1988,3070.0,-0.004549894101977259,25.4,-0.09901490190222528,2382000.0
4969,LBR,1989,3054.0,-0.005225354802666615,25.2,-0.04369782006867062,2462000.0
4970,LBR,1990,1690.0,-0.5917236778614576,25.3,-0.15412923185484217,2178000.0
4971,LBR,1991,1568.4043286983122,-0.07466977755738569,25.3,-0.08101737085669214,1907000.0
4972,LBR,1992,915.120585248132,-0.5387581866109485,25.1,-0.07663440866586146,2009000.0
4973,LBR,1993,560.3330147474942,-0.4905245675732939,25.2,-0.10281684365941235,2084000.0
4974,LBR,1994,418.12158214497464,-0.2927590195686207,25.1,-0.04763803673864864,2069000.0
4975,LBR,1995,377.58008600533714,-0.101989562059563,25.4,-0.02426822623037239,2075000.0
4976,LBR,1996,391.0859171717719,0.035144578311621544,25.4,0.05918045516372317,2130000.0
4977,LBR,1997,701.7853850108825,0.5847003650674747,25.4,-0.15065063598568695,2317000.0
4978,LBR,1998,772.6764682845994,0.09623278266639712,25.9,-0.051378448245017694,2584000.0
4979,LBR,1999,848.4211681365946,0.09351675244251645,25.3,0.031892885833832985,2741000.0
4980,LBR,2000,971.9330161461147,0.1359097156205591,25.3,-0.033364557796801364,2847000.0
4981,LBR,2001,1097.2495869058737,0.12127506343107797,25.3,0.02704602878264417,2917000.0
4982,LBR,2002,1342.758761250616,0.20191960153349253,25.5,-0.003606162707574967,2978000.0
4983,LBR,2003,851.9109502106338,-0.45499955078569343,25.5,0.028359383398028903,2983000.0
4984,LBR,2004,760.8757761095105,-0.1130118959988291,25.5,0.004939674675570771,3005000.0
4985,LBR,2005,755.2235910448753,-0.007456254350485025,25.7,-0.01770808570821014,3138000.0
4986,LBR,2006,769.2929535293048,0.01845799834995976,25.6,0.048985975727380726,3311000.0
4987,LBR,2007,768.2070408451428,-0.0014125695853008935,25.6,-0.04901219421000569,3469000.0
4988,LBR,2008,811.1580337845761,0.054403616748320616,25.2,-0.025190928975868943,3603000.0
