# Input data: Maddison_CRU_dataset.csv
Metric,0: Conjoined OLS Fit_point,0: Conjoined OLS Fit_p5,0: Conjoined OLS Fit_p25,0: Conjoined OLS Fit_p50,0: Conjoined OLS Fit_p75,0: Conjoined OLS Fit_p95,1: Combined Detrending (Mixed)_point,1: Combined Detrending (Mixed)_p5,1: Combined Detrending (Mixed)_p25,1: Combined Detrending (Mixed)_p50,1: Combined Detrending (Mixed)_p75,1: Combined Detrending (Mixed)_p95,2: Linear Temperature Detrending_point,2: Linear Temperature Detrending_p5,2: Linear Temperature Detrending_p25,2: Linear Temperature Detrending_p50,2: Linear Temperature Detrending_p75,2: Linear Temperature Detrending_p95,3: Quadratic GDP Growth Detrending_point,3: Quadratic GDP Growth Detrending_p5,3: Quadratic GDP Growth Detrending_p25,3: Quadratic GDP Growth Detrending_p50,3: Quadratic GDP Growth Detrending_p75,3: Quadratic GDP Growth Detrending_p95,4: Combined Quadratic Detrending_point,4: Combined Quadratic Detrending_p5,4: Combined Quadratic Detrending_p25,4: Combined Quadratic Detrending_p50,4: Combined Quadratic Detrending_p75,4: Combined Quadratic Detrending_p95,nocr0: No Climate Response (Joint)_point,nocr0: No Climate Response (Joint)_p5,nocr0: No Climate Response (Joint)_p25,nocr0: No Climate Response (Joint)_p50,nocr0: No Climate Response (Joint)_p75,nocr0: No Climate Response (Joint)_p95,5: Precomputed k Quadratic_point,5: Precomputed k Quadratic_p5,5: Precomputed k Quadratic_p25,5: Precomputed k Quadratic_p50,5: Precomputed k Quadratic_p75,5: Precomputed k Quadratic_p95,5a: Precomputed k Linear Temp_point,5a: Precomputed k Linear Temp_p5,5a: Precomputed k Linear Temp_p25,5a: Precomputed k Linear Temp_p50,5a: Precomputed k Linear Temp_p75,5a: Precomputed k Linear Temp_p95,5b: Precomputed k GDP Only_point,5b: Precomputed k GDP Only_p5,5b: Precomputed k GDP Only_p25,5b: Precomputed k GDP Only_p50,5b: Precomputed k GDP Only_p75,5b: Precomputed k GDP Only_p95,5c: Precomputed k Combined_point,5c: Precomputed k Combined_p5,5c: Precomputed k Combined_p25,5c: Precomputed k Combined_p50,5c: Precomputed k Combined_p75,5c: Precomputed k Combined_p95,5d: Precomputed k GDP Response_point,5d: Precomputed k GDP Response_p5,5d: Precomputed k GDP Response_p25,5d: Precomputed k GDP Response_p50,5d: Precomputed k GDP Response_p75,5d: Precomputed k GDP Response_p95,nocr5: No Climate Response (Precomputed k)_point,nocr5: No Climate Response (Precomputed k)_p5,nocr5: No Climate Response (Precomputed k)_p25,nocr5: No Climate Response (Precomputed k)_p50,nocr5: No Climate Response (Precomputed k)_p75,nocr5: No Climate Response (Precomputed k)_p95,6: Precomputed k LOESS_point,6: Precomputed k LOESS_p5,6: Precomputed k LOESS_p25,6: Precomputed k LOESS_p50,6: Precomputed k LOESS_p75,6: Precomputed k LOESS_p95,6b: T Only LOESS_point,6b: T Only LOESS_p5,6b: T Only LOESS_p25,6b: T Only LOESS_p50,6b: T Only LOESS_p75,6b: T Only LOESS_p95,6c: Departure/Trend LOESS_point,6c: Departure/Trend LOESS_p5,6c: Departure/Trend LOESS_p25,6c: Departure/Trend LOESS_p50,6c: Departure/Trend LOESS_p75,6c: Departure/Trend LOESS_p95,6e: T/Quadratic Departure LOESS_point,6e: T/Quadratic Departure LOESS_p5,6e: T/Quadratic Departure LOESS_p25,6e: T/Quadratic Departure LOESS_p50,6e: T/Quadratic Departure LOESS_p75,6e: T/Quadratic Departure LOESS_p95,8: Piecewise Quadratic LOESS_point,8: Piecewise Quadratic LOESS_p5,8: Piecewise Quadratic LOESS_p25,8: Piecewise Quadratic LOESS_p50,8: Piecewise Quadratic LOESS_p75,8: Piecewise Quadratic LOESS_p95,8a: Shared T_opt Total/Trend LOESS_point,8a: Shared T_opt Total/Trend LOESS_p5,8a: Shared T_opt Total/Trend LOESS_p25,8a: Shared T_opt Total/Trend LOESS_p50,8a: Shared T_opt Total/Trend LOESS_p75,8a: Shared T_opt Total/Trend LOESS_p95,8b: Modulated Response LOESS_point,8b: Modulated Response LOESS_p5,8b: Modulated Response LOESS_p25,8b: Modulated Response LOESS_p50,8b: Modulated Response LOESS_p75,8b: Modulated Response LOESS_p95,8c: Linear Modulated LOESS_point,8c: Linear Modulated LOESS_p5,8c: Linear Modulated LOESS_p25,8c: Linear Modulated LOESS_p50,8c: Linear Modulated LOESS_p75,8c: Linear Modulated LOESS_p95,8d: Quadratic Modulated LOESS_point,8d: Quadratic Modulated LOESS_p5,8d: Quadratic Modulated LOESS_p25,8d: Quadratic Modulated LOESS_p50,8d: Quadratic Modulated LOESS_p75,8d: Quadratic Modulated LOESS_p95
Total R²,0.20106973942607387,0.17720051583806296,0.19042364248753943,0.20106973942607387,0.21310074360833228,0.22848196481402014,0.19872927989506262,0.17511384700577215,0.18782704425120642,0.19872927989506262,0.2103064893902568,0.22543373124557356,0.0977065946628689,0.08301541624904178,0.09180434303774113,0.0977065946628689,0.10458207348140452,0.11727076632599324,0.1961008155050703,0.17239240532910144,0.18597289920670984,0.1961008155050703,0.2082310938633804,0.22314699159150292,0.19865568014342588,0.1751157424329685,0.18786753565717298,0.19865568014342588,0.2103800698291775,0.2254307166324826,0.19858930134447017,0.174671539645524,0.18811440015241998,0.19858930134447017,0.210643692362929,0.2261483344730374,0.20061659979200586,0.1766495823298979,0.18986717480128595,0.20061659979200586,0.21250802427350945,0.22790645265139572,0.09729099730811613,0.08266424135268612,0.09137508192483124,0.09729099730811613,0.10420050973140182,0.11696591692537038,0.19850086573377984,0.1745651535685199,0.18803662943402288,0.19850086573377984,0.210594517904084,0.2259292800833011,0.20053976605501445,0.17658711507134756,0.18978821697245002,0.20053976605501445,0.21242914859202686,0.2278424204891629,0.2020083642955115,0.17754452021341177,0.19215746761919264,0.2020083642955115,0.21400679639005046,0.22936036610459098,0.19849023007517336,0.17456100435551763,0.1880322188238188,0.19849023007517336,0.21058546899510178,0.22591103579206664,0.23653663514989948,0.2048485079431386,0.2220831965400385,0.23653663514989948,0.25150761791142895,0.27227058417199895,0.23572161596203117,0.20483462573175656,0.22162623148057203,0.23572161596203117,0.2507661884321433,0.2718721659004487,0.23479754928983998,0.2031939360443475,0.22081758535826898,0.23479754928983998,0.2499180545156327,0.2709842169277532,0.23705844573209345,0.2051719955756855,0.22274143176281705,0.23705844573209345,0.25184431375284166,0.27285905181620684,0.2368070216879345,0.20564398015194696,0.2224418003047207,0.2368070216879345,0.2517862938962721,0.27228638130009875,0.2365366351336644,0.20484850794306472,0.22208319651027103,0.2365366351336644,0.251507617909658,0.2722705841470796,0.23794300583872358,0.20724644466971293,0.2241127388332996,0.23794300583872358,0.2527438414512898,0.2734915228347206,0.23656595536624064,0.20563672870294283,0.22298416672336352,0.23656595536624064,0.25177424672289533,0.2721872596916863,0.23617935727003664,0.20493841611055844,0.22228644664612382,0.23617935727003664,0.2514623248528711,0.2724009663489986
Var(h(T))/Var(Δy),0.239173577332222,0.08972162587424223,0.165319227066773,0.239173577332222,0.3349961559329637,0.545309406379689,0.22064380448595877,0.08719255151911445,0.1529985688258367,0.22064380448595877,0.30146218678795006,0.4894294910273721,0.2693054337615196,0.11639247248325714,0.19381248223881498,0.2693054337615196,0.36974082024495747,0.5880594029667096,2.122645847511191e-05,8.860056402984962e-06,1.5299589311853308e-05,2.122645847511191e-05,2.8383159446532897e-05,4.181505777226686e-05,0.23531251828863214,0.09209008761072218,0.16460317656399648,0.23531251828863214,0.3256646294775529,0.5583914765019803,0.0,0.0,0.0,0.0,0.0,0.0,0.17003902496207124,0.062025067864100655,0.11592201721422016,0.17003902496207124,0.24189947324218355,0.3941885528181472,0.20662175030558855,0.08280028082619276,0.14367898383796815,0.20662175030558855,0.2806390719907039,0.44024151767943587,5.329628831365969e-06,1.2445421097051957e-06,3.183829142530803e-06,5.329628831365969e-06,8.08508740069292e-06,1.288576769668119e-05,0.1530384188354323,0.057356383515442214,0.10502161769847572,0.1530384188354323,0.21449131324099469,0.34505279977122877,0.003026769161697168,0.001267573939711229,0.0019257963415428893,0.003026769161697168,0.004658538542080378,0.008054575135559095,0.0,0.0,0.0,0.0,0.0,0.0,0.23891340685907003,0.10887956027521219,0.1793948644504323,0.23891340685907003,0.31455543407221864,0.4734195771199033,0.0006610451776601306,0.0002313333339573406,0.0004578235442802254,0.0006610451776601306,0.0009604960039862044,0.0014167466527734715,0.0009746937885817304,0.00013612208057354008,0.0005324444181503889,0.0009746937885817304,0.001662378807475805,0.002924170559413872,0.20704414556426626,0.08757427768074083,0.15065363891250855,0.20704414556426626,0.2796921042777729,0.4541384572934676,0.2655956875874006,0.12579690449375167,0.19762244914628185,0.2655956875874006,0.3594625000095103,0.5157436545274326,0.0026365544115679934,0.0013151147755677242,0.002060063190691631,0.0026365544115679934,0.003294395827606245,0.004391969194687602,0.003751159339223945,0.00070736119091051,0.0021475769775657124,0.003751159339223945,0.005272340686171455,0.008131875304163937,0.0023679578772722357,0.0005347206208169855,0.0014760636611112106,0.0023679578772722357,0.0033326716255481785,0.004894245665583163,0.0014085382973345498,0.0003414943661953491,0.000829174057574683,0.0014085382973345498,0.0023645434780401545,0.004673805032191873
Var(j)/Var(Δy),0.3972032965177949,0.23217599041047313,0.3149253023744533,0.3972032965177949,0.5231546166952639,0.8294440188841384,0.10633260774769161,0.08915663591114345,0.09924049852974838,0.10633260774769161,0.11436258814996636,0.12543263131309332,0.0,0.0,0.0,0.0,0.0,0.0,0.10633260774769161,0.08915663591114345,0.09924049852974838,0.10633260774769161,0.11436258814996636,0.12543263131309332,0.10633260774769161,0.08915663591114345,0.09924049852974838,0.10633260774769161,0.11436258814996636,0.12543263131309332,0.13976930340177363,0.0977340836591701,0.11592918313237549,0.13976930340177363,0.18172467107576812,0.4249788139262436,0.1031895415670522,0.08660716565001386,0.09624574354342702,0.1031895415670522,0.11069354481208346,0.12084710365551185,0.0,0.0,0.0,0.0,0.0,0.0,0.1031895415670522,0.08660716565001386,0.09624574354342702,0.1031895415670522,0.11069354481208346,0.12084710365551185,0.1031895415670522,0.08660716565001386,0.09624574354342702,0.1031895415670522,0.11069354481208346,0.12084710365551185,0.1031895415670522,0.08660716565001386,0.09624574354342702,0.1031895415670522,0.11069354481208346,0.12084710365551185,0.1031895415670522,0.08660716565001386,0.09624574354342702,0.1031895415670522,0.11069354481208346,0.12084710365551185,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024,0.13033723212028486,0.11109758021932141,0.12157896000601898,0.13033723212028486,0.13990514267693746,0.15377657003398024
Var(k)/Var(Δy),0.13994464271149595,0.09530195132689942,0.11267595690419485,0.13994464271149595,0.1874435635558783,0.45671660978909245,0.09132996900391793,0.07822255610314344,0.08611325049298879,0.09132996900391793,0.09731884521352763,0.10811701354211302,0.09678172158727205,0.08223236338323615,0.0910237005606185,0.09678172158727205,0.10369894614541147,0.11539877429923437,0.08933110534008182,0.07627849413876409,0.08420386760714832,0.08933110534008182,0.09579020159682813,0.10605988068456827,0.09139237586985571,0.07843151652201782,0.08616141142145071,0.09139237586985571,0.09741730898756565,0.10792051159936565,0.129824203207829,0.09200742364648982,0.10821645619540055,0.129824203207829,0.18122210543661216,0.42519919597533073,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336,0.09483995421102365,0.08034899933987874,0.08901781943308396,0.09483995421102365,0.1017115169323563,0.11384200564081336
Var(ε)/Var(Δy),0.7989302605739259,0.77151803518598,0.7868992563916676,0.7989302605739259,0.8095763575124606,0.8227994841619372,1.0212548514261353,0.8859749821810537,0.9518112980838263,1.0212548514261353,1.100257769623613,1.2886081199377764,1.1718160874352683,1.0139488696734043,1.0921390836240397,1.1718160874352683,1.2655194934718066,1.4926580178385667,0.8038991844949296,0.776853008408497,0.7917689061366197,0.8038991844949296,0.81402710079329,0.8276075946708985,1.0366554724104518,0.8920002041634939,0.9627971056647509,1.0366554724104518,1.1235806936621033,1.3514452345316577,0.8014106986555297,0.7738516655269626,0.789356307637071,0.8014106986555297,0.81188559984758,0.825328460354476,0.9689024571465286,0.8602020341385563,0.9141874226786055,0.9689024571465286,1.0384929201055724,1.193015249235838,1.1095307179676923,0.9834479708464876,1.046441197741312,1.1095307179676923,1.1816066948663067,1.3508199423953944,0.8014972515266929,0.7740675860766789,0.7894046698995305,0.8014972515266929,0.811962599770645,0.8254335354488456,0.9503358625884077,0.853124225921983,0.9018325648573531,0.9503358625884077,1.014984647533717,1.146190964918392,0.7978839985498878,0.7704765795167642,0.7858945941073123,0.7978839985498878,0.8077257040994098,0.8224342429755904,0.8015097699248265,0.7740889642079334,0.7894145310048981,0.8015097699248265,0.8119677811761814,0.8254389956444824,1.0034753987949738,0.8673231392183047,0.9414135741952493,1.0034753987949738,1.0856909066953018,1.2565548803428674,0.7642220249096663,0.7280686674013727,0.7491398743602318,0.7642220249096663,0.7783448728277153,0.7950969192854109,0.7642516782703184,0.728048147452707,0.7489782447149129,0.7642516782703184,0.778254570348879,0.7953023625844239,0.9758193061806587,0.8475593007251485,0.9125523481126213,0.9758193061806587,1.049720688344535,1.2386714039359008,1.0251817057836998,0.8789600941608676,0.9524973576808163,1.0251817057836998,1.1172965228642402,1.2702700558371853,0.7617151568473975,0.7258023908507887,0.7467968110082841,0.7617151568473975,0.7761035723396155,0.7930318610217865,0.7610215168109324,0.7256655895918861,0.7462412947651244,0.7610215168109324,0.7747784340426748,0.7919555819704536,0.7624003773659114,0.7271865093717771,0.7474340695830486,0.7624003773659114,0.7764799388338662,0.7934574330051678,0.7635489832201481,0.7275640406073194,0.7481926375443201,0.7635489832201481,0.7773418227702957,0.7949027613221129
"2Cov(h(T),j)/Var(Δy)",-0.467512254675992,-1.0735122306852392,-0.6630174842642246,-0.467512254675992,-0.32544531915638925,-0.18393722289698058,0.0010857130526474828,-0.03122838895680039,-0.010589684178674924,0.0010857130526474828,0.015178693864096234,0.03855448509886468,0.0,0.0,0.0,0.0,0.0,0.0,0.00014282945957559684,-6.925516148238588e-05,5.8389555561443976e-05,0.00014282945957559684,0.0002611003566888456,0.00042141583093685824,0.0033317463604091344,-0.031213292588855843,-0.009578571326571382,0.0033317463604091344,0.0176908016111011,0.044589917783063905,0.0,0.0,0.0,0.0,0.0,0.0,-0.002411826828697009,-0.03310660647811407,-0.013305051986350395,-0.002411826828697009,0.009894175309557572,0.031744216135008885,0.0,0.0,0.0,0.0,0.0,0.0,0.0001217440384345913,8.93449112369766e-06,7.024437051827917e-05,0.0001217440384345913,0.00018891354972484298,0.0003042060140673503,-0.0024667114695954557,-0.030614646107856573,-0.012812430385410845,-0.0024667114695954557,0.009116735057372918,0.02908196270021204,0.004854138815066638,0.0014416382875546425,0.002839023539553071,0.004854138815066638,0.0062236349159888,0.007885556431468793,0.0,0.0,0.0,0.0,0.0,0.0,0.012644201881602937,-0.031237584269874216,-0.007079059131568647,0.012644201881602937,0.034003466771668565,0.06847411133885234,-0.0022303501610193197,-0.0046968062384464306,-0.0031288649373367085,-0.0022303501610193197,-0.0013182763817015822,-0.0002253800104150376,-0.0010717440317025392,-0.00229278704784636,-0.0015104662979286646,-0.0010717440317025392,-0.000690274490284603,-0.00026767026194501344,0.017960124188596445,-0.023976849833818883,-0.0010924438774940525,0.017960124188596445,0.03788425161836461,0.07399281494678675,-0.0029913629561338444,-0.05502559577189816,-0.02609549033769242,-0.0029913629561338444,0.023298159140360198,0.0583721079375848,-0.00010316406919787469,-0.0003152566024127697,-0.00019268275629341422,-0.00010316406919787469,-6.341261104815208e-06,0.00014726675747932488,-0.0034888874200489565,-0.006510303958747192,-0.004591403045543277,-0.0034888874200489565,-0.002428097106858271,-0.0004730021030608857,-0.0027431220098232557,-0.005755191210793236,-0.004014413972770216,-0.0027431220098232557,-0.0013423658745826165,-0.00018714543474684,-0.003192419412454724,-0.006168527930423595,-0.004383044246259209,-0.003192419412454724,-0.001955055869952377,-0.00043607921552088035
"2Cov(h(T),k)/Var(Δy)",-0.0014733420301967673,-0.009939146914195278,-0.0044673298051060555,-0.0014733420301967673,0.0020236401704906534,0.013080269619340298,-0.0012671678043548343,-0.003965740027138289,-0.0024021181675109348,-0.0012671678043548343,-0.00029468655097990835,0.0012674865946219866,-0.0003459298302047212,-0.0051206101769921426,-0.002305735863507299,-0.0003459298302047212,0.0014637670764551,0.004632454650906469,-1.8804955556271077e-05,-3.5549628676550435e-05,-2.5245883437722157e-05,-1.8804955556271077e-05,-1.330360910953456e-05,-5.730364765889642e-06,-0.0014443535654777516,-0.0045069141713881536,-0.0027208592130041447,-0.0014443535654777516,-0.0003331313839657395,0.0014737411630465443,0.0,0.0,0.0,0.0,0.0,0.0,0.0004719725577188949,-0.002750228967884052,-0.0008627979328278535,0.0004719725577188949,0.002106266094979944,0.0048302216005717885,0.0007007718380435139,-0.0026869702603996757,-0.0006648750962304014,0.0007007718380435139,0.002399078572703626,0.00509981386771233,-1.4778177458526254e-05,-3.013528116903064e-05,-2.0733670551667597e-05,-1.4778177458526254e-05,-1.0314746463718257e-05,-4.676352573043316e-06,0.00045039217839102415,-0.002483597953813279,-0.0007754729876109749,0.00045039217839102415,0.001994189052441192,0.004514265103754182,-0.000299617207335444,-0.0009583903721745689,-0.0005730403501636542,-0.000299617207335444,-2.0935336853052137e-05,0.0004066788654793165,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005627809493063483,-0.003954744965164312,-0.0020027007114242473,-0.0005627809493063483,0.0009333498242237383,0.0034799028826097444,0.00013182408866742388,1.6475077665434282e-05,7.167369957082805e-05,0.00013182408866742388,0.000200220684091207,0.00030120148954495467,0.0004196742141457006,-8.851183466863299e-05,0.0001964640532415842,0.0004196742141457006,0.0007151678813640708,0.001401342800452934,-0.0005409061040754916,-0.0039026355760936517,-0.0019228844679597726,-0.0005409061040754916,0.0009370660777185263,0.0033129497536576948,0.000465747575608905,-0.0031600271518303865,-0.0011699145643823327,0.000465747575608905,0.002314949745094932,0.005268001445986959,-0.0011016977729142205,-0.002021733028508631,-0.0015234520518326207,-0.0011016977729142205,-0.0007324161226751861,-0.0002126366464764739,-0.00027010162500991114,-0.0015151184979935051,-0.0007713027108379054,-0.00027010162500991114,0.0001133261260256987,0.0007324953947849204,-0.000463047928673429,-0.0017404176320866532,-0.0009614278257233874,-0.000463047928673429,-0.0001517422237767141,0.00013470515021760723,0.00048625326797272286,-2.4324610132470713e-05,0.00024039179995150907,0.00048625326797272286,0.0008479152381893892,0.00156716555024776
"2Cov(h(T),ε)/Var(Δy)",-1.5126304661738895e-17,-4.7553273270741235e-14,-1.3037690892147303e-14,-1.5126304661738895e-17,1.4594196727313396e-14,4.328296139044149e-14,-0.4369964495873905,-0.9692703931762819,-0.5968320025191534,-0.4369964495873905,-0.30241576791162883,-0.17275824990098593,-0.5386327968361233,-1.182213950448247,-0.7287529622549728,-0.5386327968361233,-0.3842673954329955,-0.22456605958090914,2.8042106398919693e-17,9.275270307503408e-18,1.8605922095427433e-17,2.8042106398919693e-17,4.025922662346626e-17,6.5913780290593e-17,-0.46548437738906123,-1.1058691405993593,-0.6449001144100543,-0.46548437738906123,-0.32588344362036276,-0.1813849536323776,0.0,0.0,0.0,0.0,0.0,0.0,-0.33591489307378264,-0.7796404610270564,-0.47943597273078997,-0.33591489307378264,-0.22805749779032686,-0.1223108268365875,-0.41171653241101586,-0.8956759805196152,-0.5591867138130575,-0.41171653241101586,-0.2845846533354397,-0.1611898849593355,2.062088112341417e-06,8.102430068073018e-07,1.4941075830161899e-06,2.062088112341417e-06,2.8631974585177818e-06,4.4679659570388215e-06,-0.30272327810382466,-0.685750609803777,-0.42564545447822355,-0.30272327810382466,-0.20656779640872652,-0.11275015150093882,0.00022400979740482102,5.024636410434422e-05,0.00013096398258111795,0.00022400979740482102,0.00030197951171655017,0.00043665656594687834,0.0,0.0,0.0,0.0,0.0,0.0,-0.47761379019115546,-0.9569351348421553,-0.6304452013898125,-0.47761379019115546,-0.356572422792841,-0.2182455103092569,-0.0004840800900552185,-0.0007961591461188047,-0.0006086024751443185,-0.0004840800900552185,-0.00038051372153181533,-0.0002522225956977346,-0.0007411538653761618,-0.0012435499971594115,-0.0009467470424520735,-0.0007411538653761618,-0.0005377576487994866,-0.00025110737929617485,-0.4172477271821514,-0.9266736961183661,-0.5606307804382622,-0.4172477271821514,-0.30104395742744405,-0.17538194165372864,-0.5244019156575124,-1.0136519235761463,-0.7070361001690314,-0.5244019156575124,-0.38681033243979107,-0.2499028626466804,-0.0001549515242320612,-0.000249103732903924,-0.00018710710432297625,-0.0001549515242320612,-0.0001248467863832809,-9.352457891815237e-05,-0.0005298927028365043,-0.0012514366085490955,-0.0008505166045981042,-0.0005298927028365043,-4.868367968721971e-05,0.0006809711384337744,-0.0007551861703020035,-0.001248503422558926,-0.000966966671869938,-0.0007551861703020035,-0.00042561683320898995,0.00024261342446752255,-0.0005846672501891774,-0.0010032486732382785,-0.0007431315092293494,-0.0005846672501891774,-0.0004197243847596678,-4.35436179463518e-05
"2Cov(j,k)/Var(Δy)",-0.08663486568028886,-0.7045394722046415,-0.17254064692156856,-0.08663486568028886,-0.031645899263706,-0.0051540863813079535,0.0029688722863812356,0.000655268781315737,0.0018891997005095187,0.0029688722863812356,0.004011670396669449,0.005605888818901385,0.0,0.0,0.0,0.0,0.0,0.0,0.003171578743869024,0.000848371253069447,0.0021395979524500702,0.003171578743869024,0.004254039518186146,0.0059047743913827255,0.0031064655176667325,0.0007986245370510863,0.002082370679023248,0.0031064655176667325,0.004157375025595863,0.005769865089540485,-0.06958458198740163,-0.6426575090476244,-0.1616325936953179,-0.06958458198740163,-0.027023168138608732,-0.004830995977643817,-0.001372270180344688,-0.003873469088270791,-0.002433917602867979,-0.001372270180344688,-0.00041400688821712503,0.0009807828593431257,0.0,0.0,0.0,0.0,0.0,0.0,-0.001372270180344688,-0.003873469088270791,-0.002433917602867979,-0.001372270180344688,-0.00041400688821712503,0.0009807828593431257,-0.001372270180344688,-0.003873469088270791,-0.002433917602867979,-0.001372270180344688,-0.00041400688821712503,0.0009807828593431257,-0.001372270180344688,-0.003873469088270791,-0.002433917602867979,-0.001372270180344688,-0.00041400688821712503,0.0009807828593431257,-0.001372270180344688,-0.003873469088270791,-0.002433917602867979,-0.001372270180344688,-0.00041400688821712503,0.0009807828593431257,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833,-0.01181427583093361,-0.016008928375105234,-0.0135174884621959,-0.01181427583093361,-0.01022705941233187,-0.0079859456973833
