# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,h1,h2,T_opt,r_squared,total_r_squared,f1,h4,h3,f2
3,approach4,4: Combined Quadratic Detrending,0.017005869126626234,-0.0003947061320359188,21.542443537561606,0.10651080310512084,0.19313040649225366,,,,
4,approach4,4: Combined Quadratic Detrending,0.01707832447503745,-0.0004909423291537317,17.393412078030057,0.0949409119701391,0.1877928014574043,,,,
5,approach4,4: Combined Quadratic Detrending,0.014507252483295072,-0.00042558712777042857,17.043810229054454,0.10927346458888354,0.1989615921659469,,,,
6,approach4,4: Combined Quadratic Detrending,0.015199272586256727,-0.0004860662210527303,15.634981333755192,0.09923679121896112,0.18008488128746558,,,,
7,approach4,4: Combined Quadratic Detrending,0.013517504275971114,-0.0004535206886376314,14.902852961986664,0.08800153657485499,0.18196858465794719,,,,
8,approach4,4: Combined Quadratic Detrending,0.01069434450460874,-0.00024164651303412198,22.12807536581054,0.10185627955537935,0.2033740452326258,,,,
9,approach4,4: Combined Quadratic Detrending,0.01790536708584085,-0.0003885063383391519,23.04385452549569,0.1104911829174795,0.18837553478070168,,,,
0,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.2321790417257994,0.2321790417257994,,,,
1,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.20435541010950442,0.20435541010950442,,,,
2,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.19844221563770326,0.19844221563770326,,,,
3,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.19417687787854343,0.19417687787854343,,,,
4,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.1875088124473403,0.1875088124473403,,,,
5,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.19931569992488718,0.19931569992488718,,,,
6,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.18081391706306815,0.18081391706306815,,,,
7,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.18218328658663885,0.18218328658663885,,,,
8,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.20473272142630972,0.20473272142630972,,,,
9,nocr0,nocr0: No Climate Response (Joint),0.0,0.0,,0.18778443175074988,0.18778443175074988,,,,
0,approach5,5: Precomputed k Quadratic,0.007763477408680435,-0.0002617932340132333,14.827498193264999,0.0016692756569955947,0.2334258796805343,,,,
1,approach5,5: Precomputed k Quadratic,0.009717629299529256,-0.0003180510498121246,15.276838899399232,0.002471664029212395,0.20619529830529937,,,,
2,approach5,5: Precomputed k Quadratic,0.016336964089221768,-0.0004228990116980101,19.315443684328006,0.003857387746721508,0.20145209947509113,,,,
3,approach5,5: Precomputed k Quadratic,0.015277213037769301,-0.0003453250975431183,22.120044483389663,0.002754319037304498,0.19621973006438542,,,,
4,approach5,5: Precomputed k Quadratic,0.015278743461297229,-0.0004188401462957144,18.239349303576493,0.0024031890364137887,0.1894027219413672,,,,
5,approach5,5: Precomputed k Quadratic,0.012688470326434689,-0.0003621282981558289,17.519302400629655,0.002265776059337865,0.20108890360128684,,,,
6,approach5,5: Precomputed k Quadratic,0.012944663945854707,-0.00040776676499444507,15.872632417738913,0.0023840457876906918,0.18262094790847228,,,,
7,approach5,5: Precomputed k Quadratic,0.011197249323430749,-0.0003687976110085512,15.180750890454009,0.0017645049726841,0.1835929183652093,,,,
8,approach5,5: Precomputed k Quadratic,0.009008211034955816,-0.0001942606675273224,23.18588510380988,0.001080482916457015,0.2055245422067441,,,,
9,approach5,5: Precomputed k Quadratic,0.01547802151127818,-0.0003311065076896923,23.373176231534433,0.003614436692799705,0.19063273647599221,,,,
0,approach5a,5a: Precomputed k Linear Temp,0.008280037304824616,-0.0002684325120565729,15.422940465347907,0.0016844603346414244,0.11154673040030827,,,,
1,approach5a,5a: Precomputed k Linear Temp,0.010167132203010442,-0.00032341426711578755,15.718434894170027,0.002416945899172851,0.09544152696637287,,,,
2,approach5a,5a: Precomputed k Linear Temp,0.01744969487728182,-0.00045491412021228777,19.179108871295135,0.0040925046345998695,0.09272438448625564,,,,
3,approach5a,5a: Precomputed k Linear Temp,0.01704240325952821,-0.0003683689042941916,23.13225011782968,0.0033128184944469785,0.1014942934910732,,,,
4,approach5a,5a: Precomputed k Linear Temp,0.016252983153541505,-0.00045414478145941743,17.89405473438637,0.00261453403965628,0.0932786952433905,,,,
5,approach5a,5a: Precomputed k Linear Temp,0.014586623391865106,-0.00040247635089028354,18.121093773086645,0.0028089818835284053,0.10477894615920802,,,,
6,approach5a,5a: Precomputed k Linear Temp,0.014863515326099894,-0.00044359118347050595,16.753618962636754,0.002900209859222902,0.09629955718603633,,,,
7,approach5a,5a: Precomputed k Linear Temp,0.01261334010605791,-0.000398563958228497,15.823483089289615,0.0019926618880865554,0.08555572788046828,,,,
8,approach5a,5a: Precomputed k Linear Temp,0.009490552134275129,-0.00018683520523441778,25.398190138650673,0.0011782957037007602,0.09779062785875303,,,,
9,approach5a,5a: Precomputed k Linear Temp,0.01652659574759293,-0.0003745597570469875,22.06136061958161,0.0037995846227123486,0.10918779351021024,,,,
0,approach5b,5b: Precomputed k GDP Only,3.940234207882146e-05,-1.6450801930139273e-06,11.97581195316473,9.399891246930636e-06,0.23215133430800183,,,,
1,approach5b,5b: Precomputed k GDP Only,5.386081303830301e-05,-2.2141496587789493e-06,12.162866413466821,1.5898665546187907e-05,0.2042410700175985,,,,
2,approach5b,5b: Precomputed k GDP Only,4.9563792467808016e-05,-1.995912922824561e-06,12.41632134874569,1.1103821303426464e-05,0.1983687639007623,,,,
3,approach5b,5b: Precomputed k GDP Only,4.117067516809392e-05,-1.6288015150114278e-06,12.638334010821774,6.398421350750638e-06,0.19400490535607406,,,,
4,approach5b,5b: Precomputed k GDP Only,5.1225093797970515e-05,-2.124282364951772e-06,12.057035035249065,9.27753746504667e-06,0.1874575491785485,,,,
5,approach5b,5b: Precomputed k GDP Only,4.518542711656165e-05,-1.8683995950800443e-06,12.092013730774186,9.09094042922387e-06,0.19928191859534683,,,,
6,approach5b,5b: Precomputed k GDP Only,4.4960068808500886e-05,-1.8773089057523072e-06,11.974605956094296,9.344457607918244e-06,0.1806752782206652,,,,
7,approach5b,5b: Precomputed k GDP Only,4.600334092824134e-05,-1.919109330601599e-06,11.985596702252574,8.622403686264768e-06,0.18215686948597198,,,,
8,approach5b,5b: Precomputed k GDP Only,2.1060105436295997e-05,-8.154145001747803e-07,12.91374229412272,1.9267899579178405e-06,0.204666728981853,,,,
9,approach5b,5b: Precomputed k GDP Only,3.752364936248496e-05,-1.480141305171333e-06,12.675698337511577,6.377575405003277e-06,0.1877018982121521,,,,
0,approach5c,5c: Precomputed k Combined,0.007400194341168246,-0.00024753605528548157,14.94771000659612,0.0015975847291362921,0.2333708313797873,,,,
1,approach5c,5c: Precomputed k Combined,0.009371392619375054,-0.00030504295796507396,15.360775219810247,0.0024001800595653267,0.20613841339370786,,,,
2,approach5c,5c: Precomputed k Combined,0.015538765106370726,-0.00040283212220481543,19.286899243936432,0.003691984169661322,0.20131950532885534,,,,
3,approach5c,5c: Precomputed k Combined,0.014587870081148528,-0.00033231374636967254,21.948941686150842,0.002647896911464942,0.19613395380416454,,,,
4,approach5c,5c: Precomputed k Combined,0.014451426532665653,-0.0003971298461315103,18.194838128434238,0.0022888265108842454,0.1893097966724736,,,,
5,approach5c,5c: Precomputed k Combined,0.012062268116924584,-0.00034266107394699774,17.600873040499422,0.0021796016574421317,0.20101990157224137,,,,
6,approach5c,5c: Precomputed k Combined,0.012452652858043284,-0.0003910577242942716,15.921757945730592,0.0023173289319639023,0.18256628462841717,,,,
7,approach5c,5c: Precomputed k Combined,0.01076352258430842,-0.00035238722998675036,15.272293755811079,0.0016992947275707992,0.1835395861543524,,,,
8,approach5c,5c: Precomputed k Combined,0.00865973518707454,-0.00018803785700425158,23.026573810822416,0.001039866932559419,0.20549223890117352,,,,
9,approach5c,5c: Precomputed k Combined,0.014885650539429657,-0.0003226976098933221,23.064395401550357,0.00349062481183815,0.19053216367869774,,,,
0,approach5d,5d: Precomputed k GDP Response,-1.5094731244909e-07,0.0,,0.003589566123773258,0.2349003860133898,3.4213718956112964,,,
1,approach5d,5d: Precomputed k GDP Response,-5.063993499441351e-09,0.0,,0.002037219637920251,0.20584957980488505,4.5509033045305785,,,
2,approach5d,5d: Precomputed k GDP Response,-1.1559024587325885e-11,0.0,,0.005181787365436619,0.20251379136736802,6.24173430659274,,,
3,approach5d,5d: Precomputed k GDP Response,-1.372162869300313e-07,0.0,,0.0018908181579690986,0.1955237481382348,3.3991605202156685,,,
4,approach5d,5d: Precomputed k GDP Response,-6.288823331086715e-08,0.0,,0.0048087845594436684,0.1913573885578278,3.677226323693369,,,
5,approach5d,5d: Precomputed k GDP Response,-7.75398150971765e-09,0.0,,0.008351213388852918,0.20596166760229162,4.326638871987565,,,
6,approach5d,5d: Precomputed k GDP Response,-3.1206296995088805e-07,0.0,,0.0020116648391670378,0.18231584414039792,3.158220455039156,,,
7,approach5d,5d: Precomputed k GDP Response,-3.300292106362328e-08,0.0,,0.004094348523026925,0.18549838133770058,3.8795801840524358,,,
8,approach5d,5d: Precomputed k GDP Response,-9.084093448908533e-09,0.0,,0.005625078450637977,0.20913901720273276,4.25483487753581,,,
9,approach5d,5d: Precomputed k GDP Response,-3.940556910902572e-12,0.0,,0.011523135828619413,0.19705699874284677,6.520731242613551,,,
0,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.23214411654620415,0.23214411654620415,,,,
1,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.20422841831137006,0.20422841831137006,,,,
2,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.1983598626319273,0.1983598626319273,,,,
3,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.1939997482268544,0.1939997482268544,,,,
4,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.18745001071558076,0.18745001071558076,,,,
5,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.19927463924879207,0.19927463924879207,,,,
6,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.18066762200399222,0.18066762200399222,,,,
7,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.18214981765154492,0.18214981765154492,,,,
8,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.2046651965387405,0.2046651965387405,,,,
9,nocr5,nocr5: No Climate Response (Precomputed k),0.0,0.0,,0.18769671768671747,0.18769671768671747,,,,
0,approach6,6: Precomputed k LOESS,0.01049293150283808,-0.00038669992589204235,13.567278916116813,0.0007717354853347125,0.2789557172319177,,,,
1,approach6,6: Precomputed k LOESS,0.011806036886969634,-0.00040650354699394727,14.521443877026519,0.0012493863622581314,0.24401728809818113,,,,
2,approach6,6: Precomputed k LOESS,0.019916869443553198,-0.0005819497168079506,17.112191026399255,0.003691616085141791,0.2365549363564866,,,,
3,approach6,6: Precomputed k LOESS,0.0188747276860773,-0.0004891821719232289,19.292125479421042,0.0007616015348417271,0.2209079204919876,,,,
4,approach6,6: Precomputed k LOESS,0.01722033690024886,-0.0005060889301268098,17.013153099331763,0.00046307565894709857,0.21652851104222393,,,,
5,approach6,6: Precomputed k LOESS,0.014847860542838952,-0.00046938696535364394,15.816225884811615,0.0002263742025542248,0.2524205857316506,,,,
6,approach6,6: Precomputed k LOESS,0.016392476886331567,-0.0005549213786465696,14.770089527197657,0.0016117311441847804,0.2095622563341213,,,,
7,approach6,6: Precomputed k LOESS,0.01357261164159118,-0.0004818972857538531,14.08247363373187,0.0007896517426709826,0.2215479684472843,,,,
8,approach6,6: Precomputed k LOESS,0.012872539294617772,-0.0003923046520485221,16.406304675971107,-9.832758358818694e-05,0.25428245626518853,,,,
9,approach6,6: Precomputed k LOESS,0.017819269468163985,-0.0004589874897964966,19.41149798664948,0.0014313858482930542,0.23197890411597777,,,,
0,approach6a,6a: Separate Total/Trend Freq LOESS,0.010170421464300892,-0.000379640231500402,13.394815170280658,0.0030647980638931482,0.2806103938668927,13.429330854313461,-0.0003972897750204124,0.010670671667569754,
1,approach6a,6a: Separate Total/Trend Freq LOESS,0.011468947057400907,-0.00039994979233727167,14.33798351335224,0.0036432769361366413,0.24582929187903013,14.313000827288574,-0.00042096214364840213,0.012050463020593503,
2,approach6a,6a: Separate Total/Trend Freq LOESS,0.019198087113299178,-0.0005640558341193251,17.01789605923822,0.006715756657539651,0.2388722562034694,16.811964582509393,-0.0005941082926327421,0.019976255147833574,
3,approach6a,6a: Separate Total/Trend Freq LOESS,0.018120644760942193,-0.0004735606603797546,19.13233749865435,0.004574046270848675,0.22388042985706735,18.79120391267415,-0.0005055920932124001,0.01900136824037993,
4,approach6a,6a: Separate Total/Trend Freq LOESS,0.01663439709473375,-0.0004905347949242339,16.955369187728095,0.0029534820919311366,0.21848057743281402,16.851565878359924,-0.0005117250157094905,0.017246735627666494,
5,approach6a,6a: Separate Total/Trend Freq LOESS,0.014248260026674252,-0.00045699181611887475,15.589185105853112,0.0034897598197218826,0.2548607780364517,15.53192180839859,-0.00047974921333615166,0.014902854538355683,
6,approach6a,6a: Separate Total/Trend Freq LOESS,0.01581222052900711,-0.0005419286934052171,14.588838643743685,0.004248260909673007,0.21164963326346842,14.557971441132171,-0.0005657013363408552,0.01647092779732095,
7,approach6a,6a: Separate Total/Trend Freq LOESS,0.012898452154322781,-0.00046529982914695126,13.860366312588077,0.003345569048271546,0.22353919984565362,13.834907300962039,-0.0004920931505234252,0.013616126241859894,
8,approach6a,6a: Separate Total/Trend Freq LOESS,0.012254687271093257,-0.000377573032516414,16.228234296050417,0.002342348121941229,0.2561023320133844,16.130052807988342,-0.0003987730311047041,0.012864460100240909,
9,approach6a,6a: Separate Total/Trend Freq LOESS,0.01728119818775043,-0.00044615498817839256,19.366810464574073,0.0038358219901822865,0.2338282088653021,19.18703224848903,-0.00046464996372057803,0.017830507676331975,
0,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,-0.00016730725799241064,0.2782781028915351,14.149704782568072,-1.8321477700753923e-05,0.0005184870012921441,
1,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,-6.978227735632281e-05,0.2430187718800041,13.821600905418686,-2.1753702300525244e-05,0.0006013419828262965,
2,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.001301763141317136,0.23472365453425847,12.967112967841947,-3.191074698114339e-05,0.0008275805219854154,
3,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.000769017350816803,0.22091370249906228,13.728184723369095,-3.3488279559971725e-05,0.0009194665757342347,
4,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,-3.573660843403381e-05,0.21613752479617487,14.400878286670013,-2.2297455907107768e-05,0.0006422058972413005,
5,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.0002626599985774414,0.25244771838792135,14.314255062069627,-2.3877001251969853e-05,0.0006835629720761046,
6,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.00045662285493230925,0.208647741191738,13.828064249828515,-2.4911580197933574e-05,0.0006889578630835624,
7,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.0006833361365563562,0.2214651414432306,13.40166995078404,-2.7788376173341516e-05,0.0007448212918867084,
8,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,0.00022996928308816056,0.2545272489283512,14.355790369796459,-2.215251042122323e-05,0.0006360335915436242,
9,approach6b,6b: Trend Freq Only LOESS,0.0,0.0,,-0.0003936758987908018,0.23057520896354988,14.70697570705256,-2.0080905922822114e-05,0.0005906587911651054,
0,approach6c,6c: Departure/Trend LOESS,0.0015849901214297333,-0.0016080305362716873,,0.000211397459733087,0.2785513766581712,0.4928358279515716,1.6301478310110085e-05,-0.00046296474487659043,14.200084681567263
1,approach6c,6c: Departure/Trend LOESS,0.0017950038137122663,-0.00040535858648285396,,0.0001297589361882734,0.24316981029308904,2.214093735236804,2.1238858276020976e-05,-0.0005867448482519377,13.813003519929845
2,approach6c,6c: Departure/Trend LOESS,0.00415904214571381,-0.004224429642508864,,0.003115157838914584,0.23611321147533137,0.49226078993752387,2.5797777082872588e-05,-0.0006612205526886961,12.81545597057832
3,approach6c,6c: Departure/Trend LOESS,0.004457774140859054,-0.004248509145428448,,0.002239941037410209,0.22206056094199822,0.5246280504839895,2.8576326935927758e-05,-0.0007820319437682637,13.683213128154854
4,approach6c,6c: Departure/Trend LOESS,0.0025661340180164866,-0.0008834282761931959,,0.00023527309235649163,0.21634995153962933,1.452372584831834,2.115443571119684e-05,-0.0006114662278166994,14.452435322892025
5,approach6c,6c: Departure/Trend LOESS,0.0017462139700331397,-0.0035586595840639674,,0.0009453091209388198,0.25295816837167506,0.2453471495071993,1.981331074561764e-05,-0.000570447154579874,14.39555362311286
6,approach6c,6c: Departure/Trend LOESS,0.002290549176265081,-0.0014686835379218676,,0.0007934168297709654,0.20891438562041986,0.7797967081138945,2.310938081244397e-05,-0.0006387129772473872,13.819344240141914
7,approach6c,6c: Departure/Trend LOESS,0.0011882426917770414,0.004069651344023177,,0.001226253601203986,0.2218881106449182,-0.14598826672487972,3.239256730856385e-05,-0.0008730950900342196,13.476781289320549
8,approach6c,6c: Departure/Trend LOESS,0.0015883207863918419,-0.003528367292860931,,0.0008739690757235685,0.2550074436554939,0.22507871978146193,1.8145728517041625e-05,-0.0005231547860731147,14.415370140190072
9,approach6c,6c: Departure/Trend LOESS,0.005641259377558584,-0.004605712214172777,,0.0020889554372122143,0.23248465535744922,0.6124198728916673,1.4230023242163027e-05,-0.00042991994072477473,15.10608708814115
0,approach8,8: Piecewise Quadratic LOESS,0.0,-0.00025932598942312354,17.167547688520937,0.001058739586948243,0.27916281972686163,,-0.0007006108953884925,,
1,approach8,8: Piecewise Quadratic LOESS,0.0,-0.00028701014276335743,17.766452841545473,0.0016662190770520002,0.24433280062136387,,-0.0007422949910415607,,
2,approach8,8: Piecewise Quadratic LOESS,0.0,-0.00042205543543898967,20.435919962637026,0.004152872382974571,0.23690838499682754,,-0.0012576300689712717,,
3,approach8,8: Piecewise Quadratic LOESS,0.0,-0.000358409024099231,23.47027579585555,0.0011742405940720069,0.22122964934391687,,-0.0018138248878576747,,
4,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0003095748930164073,22.870024881366174,0.0009804743178148945,0.21693406594247444,,-0.0021519182365497087,,
5,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0003362438786879148,18.82775017690538,0.0005601266695696161,0.25267014870007054,,-0.0008941133562407178,,
6,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0003681214480610914,18.13700769623362,0.0021583540320181394,0.20999502520328106,,-0.001092325271928725,,
7,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0001997093709116631,22.638785231251564,0.0018342148810623904,0.22236175335111774,,-0.0023601712416889457,,
8,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0002102551741032285,23.619741468550178,0.0006625183428562442,0.25484977663737596,,-0.0020493672354315574,,
9,approach8,8: Piecewise Quadratic LOESS,0.0,-0.0003406582023235357,23.552277454931172,0.0016800202513380658,0.23217013430686784,,-0.0017157735815101177,,
0,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00032677987202434365,16.351089464974816,0.0018851893204724357,0.27975918681986234,,-0.0003098246449440444,,
1,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.0003473501303379162,17.556477922219045,0.0024807215336004607,0.24494932066905573,,-0.0003316637135976576,,
2,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00045561992791226264,20.38271171077873,0.005493379249393748,0.23793558035769224,,-0.0004332058833743785,,
3,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00023183579986181175,30.0,0.0030274310044279273,0.2226745557573876,,-0.0002206821237755096,,
4,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.0004814738230434588,17.626007117306873,0.0019125409930005333,0.21766465192487527,,-0.00045559825147189125,,
5,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.0004489235736523214,16.681123608219057,0.0014261223373343013,0.2533176958221004,,-0.00042871153131124394,,
6,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.0005100694725634235,16.241336427858602,0.002178258779256037,0.21001078406582563,,-0.000494350796969484,,
7,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00034478697159156445,18.762842145907353,0.001629190939040237,0.22220202591788762,,-0.0003198441972398668,,
8,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00031459775577998586,19.38195857551121,0.0015009840803894559,0.25547497377355144,,-0.00028731904465152945,,
9,approach8a,8a: Shared T_opt Total/Trend LOESS,0.0,-0.00043435497043451494,19.78963771221328,0.0035284730653987184,0.23359182004365697,,-0.0004108334087226873,,
0,approach8b,8b: Modulated Response LOESS,-0.0003859915848535333,1.4526870119765882e-05,13.285435254505945,0.0006249977232677395,0.27884983109142114,2.359103743606424,,,
1,approach8b,8b: Modulated Response LOESS,-0.0005405495449698494,1.977570732639362e-05,13.667009125089693,5.880640931865688e-05,0.24311610430988695,0.7604346999526215,,,
2,approach8b,8b: Modulated Response LOESS,-0.0004187346647998461,1.7623927825631555e-05,11.879720257105648,0.0046082612394091615,0.2372573375702437,5.0,,,
