# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_h_epsilon,Sigma_h_h,Sigma_h_j,Sigma_h_k,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
14,Approach DJ,Approach DJ: Decay (Joint OLS),6.211772226795669e-06,0.0033434055533691884,0.0003100966697390438,0.0002742521069293127,0.0,1.415589424773006e-05,-8.25472635562461e-06,8.836445067482417e-07,-5.73040172058024e-07,0.0,0.003588134147569025,-8.25472635562461e-06,1.415589424773006e-05,8.836445067482417e-07,-5.73040172058024e-07,-0.00015397517808273385,0.0004981605839146825,-3.4972380599653176e-05,-8.249868976147822e-05,0.0003922962174625021,0.0,0.0,0.0,0.0,-8.25472635562461e-06,-0.00015397517808273385,-8.249868976147822e-05,0.0,0.0015790101046422981,0.8498816376289484,0.07882545545081239,0.06971389681559705,0.0,0.003933966102264341,0.00393396610226434
15,Approach DJ,Approach DJ: Decay (Joint OLS),8.096724369570996e-07,0.0034324715588733077,0.0002667294620712904,0.00023395540888278442,0.0,4.674294814065108e-06,-1.557344742076654e-06,2.429093280665919e-07,-2.5501869630979466e-06,0.0,0.0035948925855785263,-1.557344742076654e-06,4.674294814065108e-06,2.429093280665919e-07,-2.5501869630979466e-06,-0.0001403489470207197,0.0004434717922516339,-3.663629248769039e-05,-2.051473494242238e-05,0.00029365662327599515,0.0,0.0,0.0,0.0,-1.557344742076654e-06,-0.0001403489470207197,-2.051473494242238e-05,0.0,0.00020581581434854322,0.8725218951168953,0.06780166761420857,0.05947062145454754,0.0,0.00393396610226434,0.00393396610226434
16,Approach DJ,Approach DJ: Decay (Joint OLS),1.4239375155795362e-05,0.003381851431665213,0.00028744554371775956,0.0002504297517255708,0.0,5.813720060175472e-05,-2.037878199739224e-06,-2.1273228301282767e-05,-2.0586718944937362e-05,0.0,0.0037534338082746504,-2.037878199739224e-06,5.813720060175472e-05,-2.1273228301282767e-05,-2.0586718944937362e-05,-0.00028059750104463243,0.0006573103229603079,-6.799404989663321e-05,-8.894699736506547e-05,0.0004279575179322069,0.0,0.0,0.0,0.0,-2.037878199739224e-06,-0.00028059750104463243,-8.894699736506547e-05,0.0,0.003619597827139223,0.8596544412822121,0.07306762088069585,0.06365834000995248,0.0,0.003933966102264339,0.00393396610226434
17,Approach DJ,Approach DJ: Decay (Joint OLS),2.772996619725555e-06,0.0035029428770191997,0.00023503165807226703,0.0001932185705531466,0.0,1.4389797141147925e-05,-9.683662782512863e-06,-1.3346549546623942e-07,-1.7996722434432664e-06,0.0,0.0036578547914034158,-9.683662782512863e-06,1.4389797141147925e-05,-1.3346549546623942e-07,-1.7996722434432664e-06,-0.00012041702406514313,0.00037145120805073307,-1.5869060417856665e-05,-2.4811227536560208e-05,0.00023569853075100673,0.0,0.0,0.0,0.0,-9.683662782512863e-06,-0.00012041702406514313,-2.4811227536560208e-05,0.0,0.0007048857432018679,0.8904354501181266,0.05974420011829432,0.04911546402037692,0.0,0.003933966102264339,0.00393396610226434
18,Approach DJ,Approach DJ: Decay (Joint OLS),9.81336225800834e-07,0.003613819353688233,0.0002637814349901382,5.5383977360165396e-05,0.0,1.4133367374166625e-05,-1.4087307358030985e-05,-2.669447830730751e-07,1.2022209927382689e-06,0.0,0.003938338991143478,-1.4087307358030985e-05,1.4133367374166625e-05,-2.669447830730751e-07,1.2022209927382689e-06,-0.0002601155197150164,0.0005636605089812922,-3.9496609493064636e-05,-5.031681038219707e-05,0.00014399517624268882,0.0,0.0,0.0,0.0,-1.4087307358030985e-05,-0.0002601155197150164,-5.031681038219707e-05,0.0,0.00024945213057021246,0.9186198507425282,0.06705228975875237,0.014078407368148672,0.0,0.003933966102264337,0.00393396610226434
19,Approach DJ,Approach DJ: Decay (Joint OLS),4.625074153140633e-06,0.0034336799256698457,0.0003158242036867675,0.00017983689875458603,0.0,1.1255105832807077e-05,-5.7170395180154466e-06,4.2081011917457373e-07,-1.3338022808255707e-06,0.0,0.0037314478963442043,-5.7170395180154466e-06,1.1255105832807077e-05,4.2081011917457373e-07,-1.3338022808255707e-06,-0.0002502481064118076,0.0005894662059852126,-2.381470600581199e-05,-4.180282474453552e-05,0.0002467882317857591,0.0,0.0,0.0,0.0,-5.7170395180154466e-06,-0.0002502481064118076,-4.180282474453552e-05,0.0,0.001175677174869021,0.8728290576000297,0.08028137393074719,0.045713891294354124,0.0,0.00393396610226434,0.00393396610226434
20,Approach DJ,Approach DJ: Decay (Joint OLS),1.2669262231043988e-05,0.003403003167281568,0.00030420425559708205,0.00021408941715464513,0.0,4.8962071772128276e-05,-1.6189607353755227e-05,-2.4722376756899046e-05,4.619174569569985e-06,0.0,0.003738182231626044,-1.6189607353755227e-05,4.8962071772128276e-05,-2.4722376756899046e-05,4.619174569569985e-06,-0.0002503038720071483,0.0006974868108770155,-0.00011825630651588606,-6.868558498357274e-05,0.00039641213408453396,0.0,0.0,0.0,0.0,-1.6189607353755227e-05,-0.0002503038720071483,-6.868558498357274e-05,0.0,0.003220480782422534,0.8650311362171736,0.0773276250199477,0.05442075798045592,0.0,0.003933966102264339,0.00393396610226434
21,Approach DJ,Approach DJ: Decay (Joint OLS),7.429846535175766e-06,0.0036200169230361018,0.00022975319119585344,7.676614149720745e-05,0.0,2.4265203805476007e-05,-1.1917315089655642e-05,7.331518665943932e-07,-5.651194047238994e-06,0.0,0.003818382578933402,-1.1917315089655642e-05,2.4265203805476007e-05,7.331518665943932e-07,-5.651194047238994e-06,-0.0001452195624854403,0.00040144613222117505,-2.7206530406475668e-05,-4.122877832220446e-05,0.0001508526442731266,0.0,0.0,0.0,0.0,-1.1917315089655642e-05,-0.0001452195624854403,-4.122877832220446e-05,0.0,0.0018886402022882816,0.920195250526553,0.05840243286885733,0.01951367640230094,0.0,0.003933966102264338,0.00393396610226434
22,Approach DJ,Approach DJ: Decay (Joint OLS),1.5559935954525347e-06,0.0034764683281918083,0.0002264726809300563,0.00022946909954702237,0.0,1.4089423043943072e-05,-9.950365950952577e-06,-1.3276241403107463e-08,-2.5697872561348535e-06,0.0,0.003586233060149086,-9.950365950952577e-06,1.4089423043943072e-05,-1.3276241403107463e-08,-2.5697872561348535e-06,-6.924370390075481e-05,0.0003170861872330049,-2.1356526160790678e-05,-3.057066210557036e-05,0.0002839660750695182,0.0,0.0,0.0,0.0,-9.950365950952577e-06,-6.924370390075481e-05,-3.057066210557036e-05,0.0,0.0003955279621135843,0.8837057152553496,0.05756853898657173,0.05833021779596497,0.0,0.00393396610226434,0.00393396610226434
23,Approach DJ,Approach DJ: Decay (Joint OLS),3.1985610156322575e-06,0.0036341593985487588,0.00024935291667574973,4.725522602419885e-05,0.0,3.369027740642179e-06,2.648632446266194e-07,4.66261470695212e-07,-9.015914403317534e-07,0.0,0.004435667037203134,2.648632446266194e-07,3.369027740642179e-06,4.66261470695212e-07,-9.015914403317534e-07,-0.0006113790405511095,0.0010439771702525549,-0.000183711474496391,-0.00019039346134789206,0.00042226175330881366,0.0,0.0,0.0,0.0,2.648632446266194e-07,-0.0006113790405511095,-0.00019039346134789206,0.0,0.0008130626783467217,0.9237902168137605,0.06338461242261986,0.012012108085272864,0.0,0.00393396610226434,0.00393396610226434
24,Approach DJ,Approach DJ: Decay (Joint OLS),1.914664220864463e-06,0.0035201212546799956,0.0002937403646780492,0.00011818981868543004,0.0,1.5616799558275434e-05,-1.0770110079623338e-05,2.929480701060176e-07,-3.224973327893651e-06,0.0,0.003762962583528308,-1.0770110079623338e-05,1.5616799558275434e-05,2.929480701060176e-07,-3.224973327893651e-06,-0.0001329538959247582,0.0005117097249145908,-8.530841238188929e-05,-9.911732284393103e-05,0.000305840527239144,0.0,0.0,0.0,0.0,-1.0770110079623338e-05,-0.0001329538959247582,-9.911732284393103e-05,0.0,0.0004867007419719268,0.8948021317860008,0.0746677416739753,0.030043425798051873,0.0,0.003933966102264339,0.00393396610226434
25,Approach DJ,Approach DJ: Decay (Joint OLS),2.462332270288589e-06,0.003364126805341651,0.00031443345498367685,0.0002529435096687233,0.0,3.503018047947033e-05,-2.813740234256484e-05,4.386705853438668e-07,-4.869116451960773e-06,0.0,0.0038424854546702534,-2.813740234256484e-05,3.503018047947033e-05,4.386705853438668e-07,-4.869116451960773e-06,-0.00024147725705172228,0.0007385465327984531,-0.00018307449134839776,-0.00020874398993431543,0.0006496311074033973,0.0,0.0,0.0,0.0,-2.813740234256484e-05,-0.00024147725705172228,-0.00020874398993431543,0.0,0.0006259159856185091,0.8551489051736625,0.07992785062451174,0.06429732821620712,0.0,0.00393396610226434,0.00393396610226434
26,Approach DJ,Approach DJ: Decay (Joint OLS),1.2102325877237635e-05,0.0035116204116915546,0.00026424682558075143,0.00014599653911479514,0.0,4.248567429786131e-05,-8.188701589746916e-06,6.7073942483745425e-06,-2.8902041079251304e-05,0.0,0.004066674600896212,-8.188701589746916e-06,4.248567429786131e-05,6.7073942483745425e-06,-2.8902041079251304e-05,-0.00028039008361757016,0.0007232071500941683,-0.00018527763514422126,-0.0002664754039973406,0.0006266516193356083,0.0,0.0,0.0,0.0,-8.188701589746916e-06,-0.00028039008361757016,-0.0002664754039973406,0.0,0.0030763676052703386,0.8926412481465743,0.06717059036900556,0.037111793879149445,0.0,0.003933966102264339,0.00393396610226434
27,Approach DJ,Approach DJ: Decay (Joint OLS),1.9477521296582578e-06,0.0033973813341690354,0.0002590690889778543,0.0002755679269877903,0.0,1.8498388279978107e-05,-1.6057940162542726e-05,4.247298130143457e-06,-4.739994117920581e-06,0.0,0.003920007041831797,-1.6057940162542726e-05,1.8498388279978107e-05,4.247298130143457e-06,-4.739994117920581e-06,-0.0003176668831219733,0.0007893171289046766,-0.00021682845493499256,-0.0001889008843782457,0.0006860372604189491,0.0,0.0,0.0,0.0,-1.6057940162542726e-05,-0.0003176668831219733,-0.0001889008843782457,0.0,0.0004951115690949032,0.8636020865084594,0.06585442839193187,0.07004837353051338,0.0,0.003933966102264338,0.00393396610226434
28,Approach DJ,Approach DJ: Decay (Joint OLS),1.6895229578385849e-06,0.0036215661002193212,0.0002767419324225653,3.396854666461581e-05,0.0,5.643313389479615e-06,-2.3415524120821596e-06,3.0413538278843616e-07,-1.916373402347306e-06,0.0,0.004106669285306178,-2.3415524120821596e-06,5.643313389479615e-06,3.0413538278843616e-07,-1.916373402347306e-06,-0.0003008579604387721,0.0008520799571122073,-0.00027478419963365827,-0.000181903672236003,0.0004925727919366244,0.0,0.0,0.0,0.0,-2.3415524120821596e-06,-0.0003008579604387721,-0.000181903672236003,0.0,0.0004294706446164133,0.9205890457812523,0.07034680147937122,0.008634682094760286,0.0,0.003933966102264341,0.00393396610226434
29,Approach DJ,Approach DJ: Decay (Joint OLS),5.141148647013229e-06,0.003643545663768317,0.00019980834678905355,8.547094305995572e-05,0.0,1.1067081246957603e-05,-4.799048668328071e-06,3.4961389408165224e-07,-1.4764978256979566e-06,0.0,0.00383608506630099,-4.799048668328071e-06,1.1067081246957603e-05,3.4961389408165224e-07,-1.4764978256979566e-06,-0.0001510342744300915,0.0003804232908207143,-2.9930283495650898e-05,-3.6706079434253335e-05,0.00015358380381555792,0.0,0.0,0.0,0.0,-4.799048668328071e-06,-0.0001510342744300915,-3.6706079434253335e-05,0.0,0.001306861450599193,0.9261761715921089,0.05079056138131095,0.02172640557598088,0.0,0.00393396610226434,0.00393396610226434
-1,Approach QP,Approach QP: Quadratic (Polynomial Detrending),1.4606259523496994e-06,0.0032020964141067933,0.00039961618011503545,0.0003219735556703611,8.819326419799222e-06,2.2221740134316625e-06,1.0071506012384848e-09,5.275086410320936e-07,-1.2885246502886482e-06,-1.5392024266470837e-09,0.003201332851744509,2.5463530278809606e-09,0.00018640271999198878,-0.00017564512726886246,-4.801867040052689e-07,-5.27508641032065e-07,0.0005765971539712134,-8.083379462833827e-07,1.2885246502884557e-06,0.0003219735556703613,1.5392024266424758e-09,-0.00017617263590989456,8.083379462833793e-07,0.0001841836243834104,1.0071506012384848e-09,-5.27508641032065e-07,1.2885246502884557e-06,1.5392024266424758e-09,0.0003712858510674462,0.8139613638927158,0.10158099224216029,0.08184451703461229,0.0022418409794438573,0.003933966102264339,0.00393396610226434
0,Approach QP,Approach QP: Quadratic (Polynomial Detrending),1.984728441884999e-05,0.003477276788391823,0.0001931375076113719,0.00021587409306817666,2.7830428774118244e-05,0.0004048158615016555,-0.00038745560224445313,0.0002025724093212406,-5.344422830461765e-07,-0.0001995509418765468,0.004029883694960914,-0.0001898386715403853,0.0006196778257461973,-0.00038200315431182385,-1.5828670101990032e-07,-0.0002362910296922793,0.0008125712027490823,-1.1395111336072086e-06,-0.00012647720533642647,0.00034364909623923025,0.00019761693070406784,-0.0005845755636330644,3.761555820262762e-07,0.0006139638479976354,-0.00038745560224445313,-0.0002362910296922793,-0.00012647720533642647,0.00019761693070406784,0.005045108143516069,0.8839112229234378,0.049094858112835406,0.05487441616335289,0.007074394656857721,0.00393396610226434,0.00393396610226434
1,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-2.398231840610094e-05,0.0035812746386553076,0.00019838847599332052,0.00014006326857695945,3.822203744485356e-05,0.000527991405368196,-0.0005547523900627889,0.00040270523633638314,5.95214085363995e-07,-0.0004005217841332552,0.004300649584696819,-0.00012596012822729976,0.00028835515840032184,-0.00014916969496797964,1.0143838337102122e-06,-0.00047274841507570893,0.0008207083716511425,-4.0178561413350523e-07,-0.00012066640273850245,0.00026011707309588517,0.0004287922618354891,-0.0005518749313043628,4.1916974834621725e-07,0.0005614073212986362,-0.0005547523900627889,-0.00047274841507570893,-0.00012066640273850245,0.0004287922618354891,-0.006096218874966164,0.9103471015151788,0.0504296353441202,0.03560357789975385,0.009715904115913315,0.00393396610226434,0.00393396610226434
2,Approach QP,Approach QP: Quadratic (Polynomial Detrending),2.5647796988878438e-05,0.0035101653656600647,0.00024114497146904247,0.00010776681057452886,4.92411575718249e-05,0.0003139912238238093,-0.0002891946733570361,7.452135885734823e-06,-1.003957891369398e-06,-5.596931472260216e-06,0.004021153038991212,-0.00025971262586144426,0.0007518881179887385,-0.00041580118768450963,-1.4853498820813572e-06,-0.00016609844350804653,0.0008241994750962561,-1.1548724346575346e-06,-8.517660396165595e-05,0.0001955836368529237,2.948204749559184e-05,-0.00042325332357024445,-4.813919907119593e-07,0.0004490907571094497,-0.0002891946733570361,-0.00016609844350804653,-8.517660396165595e-05,2.948204749559184e-05,0.006519577526129648,0.8922713806912721,0.06129818234332079,0.027393934714511056,0.012516924724766268,0.003933966102264339,0.00393396610226434
3,Approach QP,Approach QP: Quadratic (Polynomial Detrending),4.367578936107083e-06,0.0034515205281864404,0.00012309375998720761,0.00022252048574920974,0.00013246374940537308,0.0012791170412265783,-0.0012700462773328,0.0004641641237099113,-2.6782883410580927e-06,-0.00046618902032652415,0.004934249403423823,-0.0007507824953881393,0.0020749414731714524,-0.0011873570829554142,2.943351358161052e-08,-0.0006081353695120022,0.001923786421779296,-5.200209324671949e-06,-0.00012381101033724122,0.0003515022718975413,0.0005192637819446608,-0.0016515212066653255,2.7077218546397032e-06,0.0017282024725979222,-0.0012700462773328,-0.0006081353695120022,-0.00012381101033724122,0.0005192637819446608,0.0011102228190510235,0.8773640744387172,0.03128998999669988,0.05656390522051775,0.03367180752501366,0.003933966102264338,0.00393396610226434
4,Approach QP,Approach QP: Quadratic (Polynomial Detrending),7.317186482119742e-07,0.0034405813510913156,0.00025495461797105725,0.00022714396222505616,1.0554452328697685e-05,0.00016577185298316608,-0.00015931154915734469,0.00012802025616691584,-5.544284773342277e-07,-0.00013319441286719104,0.0038359524140724873,-2.7165091314570842e-05,0.00012238496036311896,-8.392908320427309e-05,-4.614867365387103e-09,-0.0002579777029760592,0.0005970918796706099,-2.304755192204316e-07,-0.00011022826869054158,0.00033760732130218356,0.00013214645784277384,-0.00021194933937118893,5.498136099688406e-07,0.00022300193311433497,-0.00015931154915734469,-0.0002579777029760592,-0.00011022826869054158,0.00013214645784277384,0.0001860002422976666,0.8745833750603397,0.06480854469597709,0.05773917627157871,0.002682903729806589,0.003933966102264338,0.00393396610226434
5,Approach QP,Approach QP: Quadratic (Polynomial Detrending),9.546585923770907e-06,0.0034841805662023757,0.00016084787021039974,0.00020442866795726525,7.49624119705271e-05,0.00038665608474044034,-0.00037545819628833927,2.6375445629951792e-06,-2.291016495985839e-06,-1.997830595339496e-06,0.004005687261850699,-0.00036785641009302964,0.0010170210760692621,-0.0005625492562848686,-2.1064117970658155e-06,-7.020691469996978e-05,0.0007945077334070077,-9.036922117695897e-07,-8.344337085532423e-05,0.0002908821428214249,7.601786195309612e-06,-0.0005651868008478638,1.846046989200238e-07,0.0006343606525195007,-0.00037545819628833927,-7.020691469996978e-05,-8.344337085532423e-05,7.601786195309612e-06,0.002426707723352272,0.8856661383525716,0.040886948699892914,0.051965030364547055,0.019055174859635853,0.003933966102264339,0.00393396610226434
6,Approach QP,Approach QP: Quadratic (Polynomial Detrending),5.3970828916816236e-05,0.0033831187746797336,0.0003729821720700574,0.00023035376835125212,-0.00010645944175351717,0.0023193624146941824,-0.0022627441710284225,0.002109778302068438,-1.465224214469488e-06,-0.0021109604926029123,0.005829901168615764,-0.00020572814437192074,0.0006197127966569146,-0.00046327163508216645,-3.201630039528417e-06,-0.0021443491971200497,0.002981604372892395,-1.0013686201214757e-06,-9.670505244405988e-05,0.0003312618194549619,0.0020570160266565017,-0.0025730499371506045,-1.736405825058929e-06,0.002522271367168557,-0.0022627441710284225,-0.0021443491971200497,-9.670505244405988e-05,0.0020570160266565017,0.013719190128697684,0.8599765953073297,0.09481072342117379,0.05855509741648854,-0.027061606273689164,0.0039339661022643425,0.00393396610226434
7,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-3.917252056934097e-05,0.003584632017548462,8.580311221499919e-05,0.000194796420469934,0.00010790707260028586,0.0004134823928780623,-0.00045149477775416824,0.00021505596836519504,-2.0205869836668014e-06,-0.00021419551707476327,0.0041737344344681595,-0.00017723932572824628,0.0004872459313933763,-0.00023668451607674286,-4.587537557442302e-06,-0.0003338563082535054,0.0006544942079406549,1.849728604592638e-06,-7.80067829379456e-05,0.0002755410123607292,0.00027425545202592195,-0.0004517404844419379,-2.5669505737755005e-06,0.0005021545726648406,-0.00045149477775416824,-0.0003338563082535054,-7.80067829379456e-05,0.00027425545202592195,-0.00995751349936487,0.911200535125403,0.021810841777617766,0.04951654778057485,0.027429588815769394,0.00393396610226434,0.00393396610226434
8,Approach QP,Approach QP: Quadratic (Polynomial Detrending),2.9436626949793277e-05,0.0033259991703519305,0.00030255821519133835,0.0002576692928005787,1.8302796970697802e-05,0.00023926084357132812,-0.00021109795190553656,5.8245346636618344e-05,5.267792682132726e-07,-5.749839062082988e-05,0.003737921817927718,-0.00017596769051705767,0.00047015341731321676,-0.00025125678819847567,4.810485322807704e-06,-0.00014113264034730416,0.0006990638075686173,-4.116163831499101e-06,-9.482231671142572e-05,0.0003517972880206958,3.513026138847888e-05,-0.000309502134835094,4.283706054594432e-06,0.0003458893549835484,-0.00021109795190553656,-0.00014113264034730416,-9.482231671142572e-05,3.513026138847888e-05,0.0074826844422604295,0.8454569978214933,0.0769092074833054,0.06549860525037762,0.0046525050025629225,0.003933966102264338,0.00393396610226434
9,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-2.3904545762389214e-05,0.0035479453156080643,0.0002734907370241853,0.0001526091806974737,-1.6174585302995074e-05,0.0006911544399962186,-0.0007110298050811512,0.0005868063715176203,5.000729399035642e-08,-0.0005908855594890672,0.00442081604741468,-0.000119163242413733,0.00020621870820233725,-0.00012718715303310687,5.2556179118385347e-08,-0.0006409727474166423,0.0010427390884653709,-1.0884509914363973e-06,-0.00011273474197624062,0.00026637981748603234,0.0005918665626674182,-0.0007139935245507272,2.5488851280289315e-09,0.0006968353871842531,-0.0007110298050811512,-0.0006409727474166423,-0.00011273474197624062,0.0005918665626674182,-0.006076449349329692,0.9018749077593508,0.06952035933069367,0.038792703528796,-0.004111521269510989,0.003933966102264339,0.00393396610226434
10,Approach QP,Approach QP: Quadratic (Polynomial Detrending),2.231235648465302e-05,0.0034276680200394866,0.0004056701422744144,0.00024386885052798057,-0.000165553267062185,0.0037752054534300554,-0.0037473586140386954,0.0030679083364958146,-2.7237613009395983e-06,-0.003070719058101582,0.007373051444629321,-0.0007568968083492746,0.0019994914132648155,-0.0013801264861825545,-5.709029310517996e-06,-0.00309993981709624,0.00488230640778697,3.4300377662383544e-06,-8.85467991443193e-05,0.0003346946412165795,0.002990461805689421,-0.004448034822678369,-2.9852680095783972e-06,0.004365724076037924,-0.0037473586140386954,-0.00309993981709624,-8.85467991443193e-05,0.002990461805689421,0.005671720575276517,0.871300852863619,0.1031198875966206,0.061990582579654875,-0.04208304361516859,0.0039339661022643494,0.00393396610226434
11,Approach QP,Approach QP: Quadratic (Polynomial Detrending),1.8404417153336798e-05,0.0034082080840180627,0.00029885741700895333,0.0002562271168733165,-4.773093278933086e-05,0.0005230153052224419,-0.000508852314374523,0.0004712768251668549,-1.788487454905733e-07,-0.0004668565501159464,0.004037865558428396,-5.859991726832965e-05,0.0001450492864296858,-0.00011511338762182545,-6.624971755246307e-07,-0.00048528862013952486,0.0008982017165042711,1.057708266032456e-06,-8.576893700247886e-05,0.00034160084278528753,0.00045025239710619336,-0.0005863902127886803,-4.836484300340574e-07,0.0005557470814391367,-0.000508852314374523,-0.00048528862013952486,-8.576893700247886e-05,0.00045025239710619336,0.004678336486616764,0.8663542072862149,0.07596847792789442,0.06513200932916924,-0.012133031029895646,0.003933966102264338,0.00393396610226434
12,Approach QP,Approach QP: Quadratic (Polynomial Detrending),0.00014627625210632072,0.0034223054148504566,0.00037907641198494713,0.00014507337908861625,-0.00015876535576600298,0.0013457979633695017,-0.0012114542928070501,0.0012103220670773216,-5.385576203493457e-07,-0.001197850927913103,0.004799016173543571,-0.0001586928776126503,0.0004195878783101307,-0.00027237799028752415,-1.0061140696385151e-06,-0.0011346495647622458,0.0017856675262331522,4.364408015649193e-07,-8.336831631821827e-05,0.00022901136867490811,0.0010527614151943998,-0.0014827000573648457,-4.675564492891694e-07,0.001469491770766835,-0.0012114542928070501,-0.0011346495647622458,-8.336831631821827e-05,0.0010527614151943998,0.037182895913141195,0.8699376979584603,0.09635985723587086,0.03687712992877948,-0.04035758103625237,0.003933966102264338,0.00393396610226434
13,Approach QP,Approach QP: Quadratic (Polynomial Detrending),7.345786259328686e-06,0.003452634625302396,0.0002164015817583569,0.00021508162335137843,4.2502485592881234e-05,0.00019624169165167687,-0.00018721615942129258,7.633684957524533e-05,-4.0414376873688084e-07,-7.761245177756406e-05,0.003835912641105943,-0.00011402945624448355,0.00026890570628057813,-0.00010576579048905223,7.378123051675952e-07,-0.00015253871880610396,0.00047626480202849977,-1.558710974986693e-06,-0.0001167098407529597,0.0003326123627741572,7.318670317680903e-05,-0.00018210264006429756,1.141956073904476e-06,0.00022788891818402936,-0.00018721615942129258,-0.00015253871880610396,-0.0001167098407529597,7.318670317680903e-05,0.0018672723832319112,0.8776472739089196,0.055008501886632664,0.05467297321844747,0.010803978602768681,0.003933966102264341,0.00393396610226434
14,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-9.401443608437533e-05,0.003461648549023797,0.00021162831319493738,0.0002873368483446245,6.736682778536013e-05,0.0012599279094557573,-0.0013750495900202422,0.0011303138021433092,-1.346481656399628e-06,-0.0011078600760068,0.0051317670649996825,-0.00016091282437617955,0.00032384589591834484,-0.00018820404002073128,-1.3766398204489142e-06,-0.001331787536383634,0.0017316780684063235,-5.817880702090083e-08,-0.00017741815521607202,0.00046618982218816634,0.0012141367656440627,-0.0013185178421640405,-3.0158164049286283e-08,0.0012796381384761874,-0.0013750495900202422,-0.001331787536383634,-0.00017741815521607202,0.0012141367656440627,-0.02389813070078612,0.8799385808208456,0.05379515422695861,0.07303999090872622,0.017124404744256607,0.003933966102264343,0.00393396610226434
15,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-4.1513572942001534e-05,0.0034988599990984784,0.0002552251996744237,0.00023872398059377462,-1.732950416033507e-05,0.0007128077399956157,-0.0007670880784525602,0.0005896178993633178,-8.14976098500416e-07,-0.0005760361577498744,0.004488230297407851,-0.0001413744328270691,0.00034194632539419866,-0.0002585401399288372,-8.748297406290406e-07,-0.0007340788614003003,0.0012480219397289502,-1.7773872538913523e-07,-0.00011391700408200303,0.0003536935531417958,0.0006257136456254911,-0.000848158039292155,-5.98536421286246e-08,0.0007812109008983319,-0.0007670880784525602,-0.0007340788614003003,-0.00011391700408200303,0.0006257136456254911,-0.010552600572258836,0.8893975972707492,0.06487732558943997,0.06068277519126771,-0.004405097479198012,0.00393396610226434,0.00393396610226434
16,Approach QP,Approach QP: Quadratic (Polynomial Detrending),5.1247776378056766e-05,0.003376903975417087,0.0002170596742259183,0.00024249161843576463,4.62630578075118e-05,0.0005340516140039713,-0.00048160524424735023,3.36735189715623e-05,-3.5124159114591565e-06,-3.135969643866748e-05,0.004129351976898284,-0.00041458196790298646,0.0012471870082637814,-0.000729734234911342,-5.359971263884654e-06,-0.0001974085971062089,0.001142870035154036,1.3324710894332358e-06,-0.0001404574364720018,0.00038697655508221785,6.702327634436379e-05,-0.0007634077538829043,-1.8475553524254976e-06,0.0007758547871371453,-0.00048160524424735023,-0.0001974085971062089,-0.0001404574364720018,6.702327634436379e-05,0.01302699999081314,0.8583968157410876,0.055175786619254694,0.06164049514717211,0.011759902501672139,0.003933966102264338,0.00393396610226434
17,Approach QP,Approach QP: Quadratic (Polynomial Detrending),0.00015568438401807223,0.0033517047606964646,0.0005279077307863414,0.00019224284711615806,-0.0002935736203527042,0.0058843089682359745,-0.005697758110925563,0.005478296364081064,-2.4268044083243104e-06,-0.0055067360329650785,0.00915714445137632,-0.0004309161064565189,0.002157684439641906,-0.0018593248252703996,-5.332744249620761e-06,-0.0053049629005435285,0.00768848933676765,3.7061198326198785e-06,-6.956068367980867e-05,0.0002634301552129676,0.005266842004469044,-0.007337621189351463,-2.9059398412964505e-06,0.00728684753733609,-0.005697758110925563,-0.0053049629005435285,-6.956068367980867e-05,0.005266842004469044,0.039574409125808764,0.8519912662102672,0.13419224189107387,0.048867438640486906,-0.07462535586763877,0.003933966102264332,0.00393396610226434
18,Approach QP,Approach QP: Quadratic (Polynomial Detrending),-0.00011813141412637951,0.0036577077301157383,0.0002923210645260233,0.0001501966308928966,-4.812790914391404e-05,0.008060134605388647,-0.00816989066630561,0.007346776346244669,-1.3872371254263787e-06,-0.0073537644623286585,0.011971340918230228,-0.0007842818547248833,0.00317938676239694,-0.002557680857315451,-3.6833736268998903e-06,-0.007429312085761863,0.010279301278625889,1.2728977448860765e-08,-0.00010003924762774473,0.00025390652317009235,0.007385608811580727,-0.00990445720356012,-2.2961365014735114e-06,0.009826781081665611,-0.00816989066630561,-0.007429312085761863,-0.00010003924762774473,0.007385608811580727,-0.030028579569708187,0.9297761177988821,0.07430696069235754,0.038179442066479774,-0.012233940988005015,0.003933966102264365,0.00393396610226434
